A¤o;Mes;ID_Empresa;Tamano;Categoria;Sexo;Grupo;Division;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;12;1833;3;P;2;9;1;60739724;14080;70905000;15261;65468677;14080;73201796;14808
2019;12;1834;3;P;1;1;1;18098959;1323;18996952;1323;18098959;1323;19154098;1323
2019;12;1834;3;P;1;2;1;756021240;95099;820331055;95229;757970218;95233;823421967;95253
2019;12;1834;3;P;1;3;1;8513676;2741;9890099;2741;8616163;2741;10007199;2741
2019;12;1834;3;P;1;4;1;146640384;46920;175971927;47516;147301610;47285;175712802;47749
2019;12;1834;3;P;1;5;1;2040272;1134;2466793;1135;2034318;1134;2475968;1134
2019;12;1834;3;P;1;6;1;;;;;;;;
2019;12;1834;3;P;1;7;1;;;;;;;;
2019;12;1834;3;P;1;8;1;;;;;;;;
2019;12;1834;3;P;1;9;1;21695584;11718;29842987;12364;21618186;11529;28242897;11735
2019;12;1834;3;P;2;1;1;66328459;3591;70192887;3591;66316869;3591;70351289;3591
2019;12;1834;3;P;2;2;1;1143574227;121073;1226708295;121515;1147775858;121684;1232660558;121925
2019;12;1834;3;P;2;3;1;17382860;4631;20019659;4688;17702974;4631;20058197;4651
2019;12;1834;3;P;2;4;1;60716072;17165;75273312;18175;61185197;17294;73710945;17889
2019;12;1834;3;P;2;5;1;3525596;1506;4264280;1543;3425842;1512;4109143;1538
2019;12;1834;3;P;2;6;1;;;;;;;;
2019;12;1834;3;P;2;7;1;8699261;3969;11498166;4182;8837078;3969;11525976;4147
2019;12;1834;3;P;2;8;1;2461427;945;4721408;1331;2461427;945;3897796;1168
2019;12;1834;3;P;2;9;1;76034856;36572;113939335;40819;77613464;37328;109525138;39578
2019;12;1835;3;G;1;1;2;27580809;780;28558867;780;27580809;780;28558867;780
2019;12;1835;3;G;1;2;2;37645390;4585;40541648;4669;37645390;4585;40541648;4669
2019;12;1835;3;G;1;3;2;36176234;7799;39989101;8005;47380560;8495;54840144;9414
2019;12;1835;3;G;1;4;2;22065726;5690;26236632;6232;22065726;5690;26236632;6232
2019;12;1835;3;G;1;5;2;;;;;;;;
2019;12;1835;3;G;1;6;2;;;;;;;;
2019;12;1835;3;G;1;7;2;337287100;121855;387825405;132819;666543335;235835;824362124;278595
2019;12;1835;3;G;1;8;2;262678;78;324624;87;262678;78;324624;87
2019;12;1835;3;G;1;9;2;;;;;;;;
2019;12;1835;3;G;2;1;2;206856057;5850;214191508;5850;206856057;5850;214191508;5850
2019;12;1835;3;G;2;2;2;141939578;12505;148704730;12537;141939578;12505;148704730;12537
2019;12;1835;3;G;2;3;2;121576081;26623;137661323;28660;121576081;26623;137661323;28660
2019;12;1835;3;G;2;4;2;18188636;4306;21004919;4693;18188636;4306;21004919;4693
2019;12;1835;3;G;2;5;2;;;;;0;0;0;0
2019;12;1835;3;G;2;6;2;;;;;0;0;0;0
2019;12;1835;3;G;2;7;2;275477352;94778;325677116;105451;486966664;164666;631287278;203234
2019;12;1835;3;G;2;8;2;5019283;1725;5815591;1866;4926532;1351;6738203;1797
2019;12;1835;3;G;2;9;2;504600;200;544590;200;504600;200;544590;200
2019;12;1836;3;K;1;1;1;25657774;1095;26403417;1095;25573378;1093;26457481;1093
2019;12;1836;3;K;1;2;1;40879619;2725;43197690;2725;41584608;3242;43692186;3242
2019;12;1836;3;K;1;3;1;115131881;13008;131906589;13008;110003677;13459;127656159;13459
2019;12;1836;3;K;1;4;1;215256205;53150;275410029;53557;232463967;55667;297110403;56952
2019;12;1836;3;K;1;5;1;;;;;;;;
2019;12;1836;3;K;1;6;1;;;;;;;;
2019;12;1836;3;K;1;7;1;;;;;;;;
2019;12;1836;3;K;1;8;1;;;;;;;;
2019;12;1836;3;K;1;9;1;;;;;;;;
2019;12;1836;3;K;2;1;1;164430482;4568;167399885;4568;164126460;4570;167696921;4570
2019;12;1836;3;K;2;2;1;51941042;4534;54848852;4534;54263940;4571;57148692;4571
2019;12;1836;3;K;2;3;1;42977423;4535;48958743;4535;39770574;4485;45955546;4485
2019;12;1836;3;K;2;4;1;147609294;30992;180579234;31263;143868712;30804;176401063;31517
2019;12;1836;3;K;2;5;1;;;;;;;;
2019;12;1836;3;K;2;6;1;;;;;;;;
2019;12;1836;3;K;2;7;1;;;;;;;;
2019;12;1836;3;K;2;8;1;;;;;;;;
2019;12;1836;3;K;2;9;1;;;;;;;;
2019;12;1837;3;P;1;1;1;158718132;9889;168860643;9889;161347736;9945;171686076;9945
2019;12;1837;3;P;1;2;1;858516869;134291;980899073;134291;876287754;134734;1024325652;134734
2019;12;1837;3;P;1;3;1;35417720;10795;44197590;10795;36062798;10911;46259257;10911
2019;12;1837;3;P;1;4;1;81064878;17098;93194765;17098;81558148;16993;95266141;16993
2019;12;1837;3;P;1;5;1;;;;;;;;
2019;12;1837;3;P;1;6;1;;;;;;;;
2019;12;1837;3;P;1;7;1;;;;;;;;
2019;12;1837;3;P;1;8;1;;;;;;;;
2019;12;1837;3;P;1;9;1;36821618;15597;45822617;15597;37586092;15653;46475751;15653
2019;12;1837;3;P;2;1;1;49562361;2288;53099903;2288;49848979;2288;53412516;2288
2019;12;1837;3;P;2;2;1;272525514;44149;312090363;44149;272011494;43508;320207960;43508
2019;12;1837;3;P;2;3;1;13692536;3833;16511573;3833;13967193;3833;17342181;3833
2019;12;1837;3;P;2;4;1;16681413;2742;19009596;2742;16891926;2742;19372901;2742
2019;12;1837;3;P;2;5;1;;;;;;;;
2019;12;1837;3;P;2;6;1;;;;;;;;
2019;12;1837;3;P;2;7;1;;;;;;;;
2019;12;1837;3;P;2;8;1;;;;;;;;
2019;12;1837;3;P;2;9;1;18833508;7111;22782714;7111;19106381;7061;23004878;7061
2019;12;1838;3;P;1;1;1;;;;;;;;
2019;12;1838;3;P;1;2;1;1383089741;211212;1446583429;211239;1417628026;210469;1478964763;210501
2019;12;1838;3;P;1;3;1;106907843;43208;112983572;43238;106737122;42912;112507396;42964
2019;12;1838;3;P;1;4;1;20611034;7303;21680929;7303;21296887;7157;22314140;7157
2019;12;1838;3;P;1;5;1;;;;;;;;
2019;12;1838;3;P;1;6;1;;;;;;;;
2019;12;1838;3;P;1;7;1;;;;;;;;
2019;12;1838;3;P;1;8;1;;;;;;;;
2019;12;1838;3;P;1;9;1;176782035;77265;185915004;77271;177321318;76972;185864622;77001
2019;12;1838;3;P;2;1;1;13374512;568;13685806;568;13453887;568;13631533;568
2019;12;1838;3;P;2;2;1;581503842;81000;606843417;81016;589568547;79818;613604836;79847
2019;12;1838;3;P;2;3;1;13364032;3274;14060194;3274;12676267;3032;13439896;3052
2019;12;1838;3;P;2;4;1;8930841;2625;9428237;2625;9353504;2761;9836148;2761
2019;12;1838;3;P;2;5;1;;;;;;;;
2019;12;1838;3;P;2;6;1;;;;;;;;
2019;12;1838;3;P;2;7;1;;;;;;;;
2019;12;1838;3;P;2;8;1;;;;;;;;
2019;12;1838;3;P;2;9;1;55922216;24016;58556425;24016;55477333;23767;57851588;23767
2019;12;1839;3;G;1;1;3;68906156;5806;72844549;5806;68906156;5806;72844549;5806
2019;12;1839;3;G;1;2;3;116983370;12772;128276237;12812;116983370;12772;128276237;12812
2019;12;1839;3;G;1;3;3;74135327;17415;81162986;17460;74135327;17415;81162986;17460
2019;12;1839;3;G;1;4;3;64408029;25696;73248598;26333;64408029;25696;73248598;26333
2019;12;1839;3;G;1;5;3;17736912;6557;20478607;7005;17736912;6557;20478607;7005
2019;12;1839;3;G;1;6;3;485874336;188383;549650766;193682;485874336;188383;549650766;193682
2019;12;1839;3;G;1;7;3;;;;;;;;
2019;12;1839;3;G;1;8;3;725145;194;801081;196;725145;194;801081;196
2019;12;1839;3;G;1;9;3;18106825;6345;20889488;6619;18106825;6345;20889488;6619
2019;12;1839;3;G;2;1;3;151792381;5829;158340501;5829;151792381;5829;158340501;5829
2019;12;1839;3;G;2;2;3;158972741;13493;173329014;13550;158972741;13493;173329014;13550
2019;12;1839;3;G;2;3;3;57527356;11223;62603437;11287;57527356;11223;62603437;11287
2019;12;1839;3;G;2;4;3;41449560;14822;46845088;15098;41449560;14822;46845088;15098
2019;12;1839;3;G;2;5;3;64471552;24351;74480736;25885;64471552;24351;74480736;25885
2019;12;1839;3;G;2;6;3;141200357;46763;158064991;48059;141200357;46763;158064991;48059
2019;12;1839;3;G;2;7;3;;;;;;;;
2019;12;1839;3;G;2;8;3;17478529;4257;19735655;4623;17478529;4257;19735655;4623
2019;12;1839;3;G;2;9;3;31610685;12384;36315149;12817;31610685;12384;36315149;12817
2019;12;1840;3;F;1;1;1;4343000;194;4747718;194;4343000;194;4748283;194
2019;12;1840;3;F;1;2;1;20382753;2496;21745746;2496;20481558;2516;21857571;2516
2019;12;1840;3;F;1;3;1;29338275;5186;31136833;5196;28797925;5050;30581181;5052
2019;12;1840;3;F;1;4;1;14609805;3128;15650966;3128;14739166;3209;15861299;3209
2019;12;1840;3;F;1;5;1;;;;;;;;
2019;12;1840;3;F;1;6;1;;;;;;;;
2019;12;1840;3;F;1;7;1;33240652;11117;36073968;11307;30729667;9936;35368194;10539
2019;12;1840;3;F;1;8;1;;;;;;;;
2019;12;1840;3;F;1;9;1;45419507;18403;50040319;18912;44365003;18044;51920340;19286
2019;12;1840;3;F;2;1;1;17666537;755;19271384;755;15121049;581;16355646;581
2019;12;1840;3;F;2;2;1;59620684;4831;62749804;4831;52657479;4257;55477843;4257
2019;12;1840;3;F;2;3;1;110836265;16289;117099221;16301;108473071;15880;114980451;15899
2019;12;1840;3;F;2;4;1;27566724;5492;29206445;5492;22602061;4828;24167658;4833
2019;12;1840;3;F;2;5;1;1169524;387;2058801;544;1169524;387;1409772;422
2019;12;1840;3;F;2;6;1;;;;;0;0;0;0
2019;12;1840;3;F;2;7;1;339969963;81238;366392279;82302;307118156;73656;342198077;76160
2019;12;1840;3;F;2;8;1;684536;194;720132;194;684536;194;723044;194
2019;12;1840;3;F;2;9;1;113284100;40235;123227757;40951;101977446;35852;115734391;37480
2019;12;1841;3;F;1;1;2;11669146;387;12545548;387;11669146;387;12546319;387
2019;12;1841;3;F;1;2;2;78302612;10862;84703844;10862;84243323;11185;92397260;11199
2019;12;1841;3;F;1;3;2;32839467;4076;36388330;4189;34143838;4257;38005982;4398
2019;12;1841;3;F;1;4;2;38061882;10352;46834989;11020;38055929;9862;47084289;10537
2019;12;1841;3;F;1;5;2;;;;;;;;
2019;12;1841;3;F;1;6;2;;;;;;;;
2019;12;1841;3;F;1;7;2;;;;;;;;
2019;12;1841;3;F;1;8;2;;;;;;;;
2019;12;1841;3;F;1;9;2;12496461;5967;14915989;6279;12618503;5521;14958565;5756
2019;12;1841;3;F;2;1;2;129648079;3870;136383197;3870;130018717;3870;136769556;3870
2019;12;1841;3;F;2;2;2;312854065;30206;337344185;30256;321159850;31193;346192081;31233
2019;12;1841;3;F;2;3;2;394978708;53535;440243829;55772;421631073;56496;470151959;58885
2019;12;1841;3;F;2;4;2;36819319;9204;45805665;9995;38583630;9437;48018818;10250
2019;12;1841;3;F;2;5;2;;;;;;;;
2019;12;1841;3;F;2;6;2;;;;;;;;
2019;12;1841;3;F;2;7;2;;;;;;;;
2019;12;1841;3;F;2;8;2;245822765;55489;292647121;60822;280479289;58179;337245112;64808
2019;12;1841;3;F;2;9;2;370398442;143100;430710517;153167;418217122;148653;489232422;160652
2019;12;1842;3;F;1;1;3;3094873;194;3675224;194;3094873;194;3675686;194
2019;12;1842;3;F;1;2;3;43811411;6224;50123139;6310;47691569;6489;55509387;6683
2019;12;1842;3;F;1;3;3;4032726;968;4721003;1005;4345615;1064;4977520;1084
2019;12;1842;3;F;1;4;3;10028858;2316;11523247;2317;10553461;2406;12345191;2428
2019;12;1842;3;F;1;5;3;;;;;;;;
2019;12;1842;3;F;1;6;3;;;;;;;;
2019;12;1842;3;F;1;7;3;2163995;768;2470817;768;3511792;1213;4080588;1244
2019;12;1842;3;F;1;8;3;;;;;;;;
2019;12;1842;3;F;1;9;3;829068;374;942461;374;1042236;477;1190183;477
2019;12;1842;3;F;2;1;3;83052690;3290;92832433;3290;84804659;3290;94788847;3290
2019;12;1842;3;F;2;2;3;265464562;31618;301500001;31808;281908425;32618;321089802;33090
2019;12;1842;3;F;2;3;3;90090320;20904;108171843;21436;93749007;20911;117434293;22157
2019;12;1842;3;F;2;4;3;30955537;6360;34629716;6389;29608601;6082;33696187;6182
2019;12;1842;3;F;2;5;3;;;;;;;;
2019;12;1842;3;F;2;6;3;;;;;;;;
2019;12;1842;3;F;2;7;3;265418535;77800;309621100;79716;285107450;82470;341412428;87207
2019;12;1842;3;F;2;8;3;1896501;581;2433414;627;1812327;581;2349932;625
2019;12;1842;3;F;2;9;3;551656;194;624889;194;538584;194;609249;194
2019;12;1843;3;N;1;1;5;;;;;;;;
2019;12;1843;3;N;1;2;5;29424864;3282;31557556;3306;30187597;3414;32288908;3438
2019;12;1843;3;N;1;3;5;11483313;1849;12338040;1849;11426100;1940;12199881;1940
2019;12;1843;3;N;1;4;5;25073940;5943;35457681;5967;25810242;6096;34017125;6113
2019;12;1843;3;N;1;5;5;68797129;22298;111398261;22972;68118181;21659;102844655;22394
2019;12;1843;3;N;1;6;5;;;;;;;;
2019;12;1843;3;N;1;7;5;9354415;3820;16882014;3844;9469715;3782;14871286;3794
2019;12;1843;3;N;1;8;5;;;;;;;;
2019;12;1843;3;N;1;9;5;15088995;6320;27804776;6332;15375774;6239;24409801;6282
2019;12;1843;3;N;2;1;5;50954668;1376;51655876;1376;49717952;1279;50348826;1279
2019;12;1843;3;N;2;2;5;75272225;7345;79954773;7429;78232732;7752;82904398;7812
2019;12;1843;3;N;2;3;5;77057238;13799;84955593;14194;76039539;13550;83468946;13925
2019;12;1843;3;N;2;4;5;59357241;11120;72908164;11204;58911000;10857;67225398;10922
2019;12;1843;3;N;2;5;5;481782136;145145;669661846;149527;495637559;147620;615483340;151875
2019;12;1843;3;N;2;6;5;;;;;;;;
2019;12;1843;3;N;2;7;5;220476525;59031;299298113;60806;224350248;57989;273905695;59769
2019;12;1843;3;N;2;8;5;3849221;724;4762776;736;3566157;724;4087867;724
2019;12;1843;3;N;2;9;5;84039531;22435;112963098;22869;83330233;22124;101041355;22519
2019;12;1844;3;C;1;1;1;;;;;0;0;0;0
2019;12;1844;3;C;1;2;1;61094988;6682;68735563;6690;63746222;6566;72007540;6580
2019;12;1844;3;C;1;3;1;19369777;2903;22542958;2903;19780454;2903;23749573;2917
2019;12;1844;3;C;1;4;1;37563467;5166;45420310;5202;40404726;5289;48932218;5323
2019;12;1844;3;C;1;5;1;;;;;0;0;0;0
2019;12;1844;3;C;1;6;1;;;;;0;0;0;0
2019;12;1844;3;C;1;7;1;40142734;11907;59324856;12250;44438441;12074;66973892;12414
2019;12;1844;3;C;1;8;1;;;;;0;0;0;0
2019;12;1844;3;C;1;9;1;3727326;1161;5020610;1161;4381429;1084;5743552;1084
2019;12;1844;3;C;2;1;1;72993816;1620;77612492;1620;74462957;1620;79040184;1620
2019;12;1844;3;C;2;2;1;139899065;11842;157205270;12003;146787445;11539;164923156;11728
2019;12;1844;3;C;2;3;1;92259128;10340;108888707;10498;91442179;9759;108841220;9957
2019;12;1844;3;C;2;4;1;54696335;6579;65493437;6796;61183889;6773;73714970;7015
2019;12;1844;3;C;2;5;1;;;;;;;;
2019;12;1844;3;C;2;6;1;;;;;;;;
2019;12;1844;3;C;2;7;1;399795271;92153;571730833;96953;433053682;93356;615834894;97414
2019;12;1844;3;C;2;8;1;169884184;37670;244590345;39845;185764966;38382;265463429;40229
2019;12;1844;3;C;2;9;1;12922384;2322;15469014;2322;13512358;2322;16359155;2322
2019;12;1845;3;F;1;1;1;;;;;;;;
2019;12;1845;3;F;1;2;1;26999534;1329;28748082;1329;18486486;1161;20024287;1161
2019;12;1845;3;F;1;3;1;602778;83;659685;84;571383;81;629446;82
2019;12;1845;3;F;1;4;1;547628;194;628553;194;547628;194;628553;194
2019;12;1845;3;F;1;5;1;;;;;;;;
2019;12;1845;3;F;1;6;1;;;;;;;;
2019;12;1845;3;F;1;7;1;1037092;163;1201383;163;948516;149;1117772;152
2019;12;1845;3;F;1;8;1;;;;;;;;
2019;12;1845;3;F;1;9;1;405486;194;461150;194;405486;194;461150;194
2019;12;1845;3;F;2;1;1;11601746;190;12110343;192;12319951;191;12819130;193
2019;12;1845;3;F;2;2;1;79151797;2903;83250679;2903;93414978;2903;97521014;2903
2019;12;1845;3;F;2;3;1;233515;50;288390;50;219424;48;272136;48
2019;12;1845;3;F;2;4;1;1455146;194;1595604;194;1455146;194;1595604;194
2019;12;1845;3;F;2;5;1;;;;;;;;
2019;12;1845;3;F;2;6;1;;;;;;;;
2019;12;1845;3;F;2;7;1;210650;67;278934;67;199592;63;265726;64
2019;12;1845;3;F;2;8;1;1661876;184;1813513;186;1513288;173;1667236;177
2019;12;1845;3;F;2;9;1;719152;203;874069;203;729824;200;898539;204
2019;12;1846;3;N;1;1;4;;;;;;;;
2019;12;1846;3;N;1;2;4;6130575;591;6589385;591;5747228;556;6209601;556
2019;12;1846;3;N;1;3;4;4588423;806;5668474;927;4341102;827;5342105;930
2019;12;1846;3;N;1;4;4;6420435;1530;7897255;1676;6277437;1491;7643517;1609
2019;12;1846;3;N;1;5;4;2727920;583;3373986;627;2742364;583;3339189;618
2019;12;1846;3;N;1;6;4;;;;;;;;
2019;12;1846;3;N;1;7;4;;;;;;;;
2019;12;1846;3;N;1;8;4;;;;;;;;
2019;12;1846;3;N;1;9;4;;;;;;;;
2019;12;1846;3;N;2;1;4;34902827;998;37802106;998;36214967;1011;38964556;1011
2019;12;1846;3;N;2;2;4;55882613;8740;73326910;10389;56139166;8534;73524725;10158
2019;12;1846;3;N;2;3;4;100531557;15942;125532466;18369;97880161;16368;121232622;18483
2019;12;1846;3;N;2;4;4;28991091;7689;38730289;8820;29912056;7892;39718405;8997
2019;12;1846;3;N;2;5;4;493681217;129933;774596639;171229;500552981;130916;766628042;169023
2019;12;1846;3;N;2;6;4;;;;;;;;
2019;12;1846;3;N;2;7;4;;;;;;;;
2019;12;1846;3;N;2;8;4;194586195;51928;317101060;69799;179261939;49754;283479062;64687
2019;12;1846;3;N;2;9;4;897592;172;1007541;172;848127;168;939870;168
2019;12;1847;3;C;1;1;21;3409146;194;3635120;194;3409146;194;3635120;194
2019;12;1847;3;C;1;2;21;22574224;2225;26644217;2284;23117444;2316;27079074;2351
2019;12;1847;3;C;1;3;21;24413398;3657;29596485;3797;26220850;3973;31858678;4202
2019;12;1847;3;C;1;4;21;38832439;8508;47054876;8825;35214334;7927;43870315;8218
2019;12;1847;3;C;1;5;21;;;;;;;;
2019;12;1847;3;C;1;6;21;;;;;;;;
2019;12;1847;3;C;1;7;21;1838594;387;2553714;395;1744078;387;2373347;393
2019;12;1847;3;C;1;8;21;1202496;194;1471728;194;1157193;194;1408177;200
2019;12;1847;3;C;1;9;21;4896324;1742;5988014;1742;4345985;1742;5561884;1749
2019;12;1847;3;C;2;1;21;107904644;4462;121719677;4462;109764003;4462;123577196;4462
2019;12;1847;3;C;2;2;21;177796926;16028;201085448;16398;172580915;15803;198995722;16143
2019;12;1847;3;C;2;3;21;238929493;35352;293600511;37865;219445123;33218;265694111;35567
2019;12;1847;3;C;2;4;21;47789389;9056;55951364;9334;47702556;8920;56975499;9342
2019;12;1847;3;C;2;5;21;;;;;;;;
2019;12;1847;3;C;2;6;21;;;;;;;;
2019;12;1847;3;C;2;7;21;565321043;120873;729779133;131910;469046273;109579;587828580;117214
2019;12;1847;3;C;2;8;21;75123535;14606;96845957;16026;71215382;14045;91123427;15376
2019;12;1847;3;C;2;9;21;3389922;1161;4032012;1229;3234253;1161;3822096;1188
2019;12;1848;3;F;1;1;1;;;;;;;;
2019;12;1848;3;F;1;2;1;17464876;1161;18676102;1161;17464876;1161;18704337;1161
2019;12;1848;3;F;1;3;1;10515158;1548;11114833;1548;10358243;1528;10960470;1528
2019;12;1848;3;F;1;4;1;;;;;;;;
2019;12;1848;3;F;1;5;1;;;;;;;;
2019;12;1848;3;F;1;6;1;;;;;;;;
2019;12;1848;3;F;1;7;1;;;;;;;;
2019;12;1848;3;F;1;8;1;;;;;;;;
2019;12;1848;3;F;1;9;1;;;;;;;;
2019;12;1848;3;F;2;1;1;;;;;;;;
2019;12;1848;3;F;2;2;1;233854518;10062;243946656;10062;230975087;9933;240858974;9933
2019;12;1848;3;F;2;3;1;43216900;6140;46991548;6140;43408672;6192;47342669;6192
2019;12;1848;3;F;2;4;1;124393529;19744;132397380;19744;122649544;19363;130282797;19363
2019;12;1848;3;F;2;5;1;;;;;;;;
2019;12;1848;3;F;2;6;1;;;;;;;;
2019;12;1848;3;F;2;7;1;570888124;241178;673083481;249898;553727681;233555;667557104;247484
2019;12;1848;3;F;2;8;1;;;;;;;;
2019;12;1848;3;F;2;9;1;;;;;;;;
2019;12;1849;3;H;1;1;4;2810641;194;3575459;194;2810641;194;3575459;194
2019;12;1849;3;H;1;2;4;55971494;7211;65911209;7223;54300346;7032;66716363;7047
2019;12;1849;3;H;1;3;4;21323693;3862;26082020;3899;20480767;3645;26149007;3670
2019;12;1849;3;H;1;4;4;1303100;193;1581158;193;1303100;194;1645808;194
2019;12;1849;3;H;1;5;4;;;;;;;;
2019;12;1849;3;H;1;6;4;;;;;;;;
2019;12;1849;3;H;1;7;4;;;;;;;;
2019;12;1849;3;H;1;8;4;1497346;256;2282839;277;1726474;296;2715987;319
2019;12;1849;3;H;1;9;4;114731841;16028;161972188;16189;117855490;17458;169889755;17597
2019;12;1849;3;H;2;1;4;125632970;3851;132655278;3851;125632970;3657;132574038;3657
2019;12;1849;3;H;2;2;4;173944064;17563;200548667;17727;181321513;17423;213044654;17579
2019;12;1849;3;H;2;3;4;199347516;28966;248082753;29681;202195408;30169;263517353;30956
2019;12;1849;3;H;2;4;4;;;;;;;;
2019;12;1849;3;H;2;5;4;;;;;;;;
2019;12;1849;3;H;2;6;4;;;;;;;;
2019;12;1849;3;H;2;7;4;8059058;1251;10837907;1273;8175832;1254;11399103;1275
2019;12;1849;3;H;2;8;4;305737294;53892;432588128;56892;294824473;52059;443782259;55123
2019;12;1849;3;H;2;9;4;922950869;173256;1288167912;174887;1112908912;205654;1585109129;207347
2019;12;1850;3;H;1;1;1;37631392;1978;40963803;1978;39501995;2067;42738121;2067
2019;12;1850;3;H;1;2;1;48031328;5167;51055307;5168;48587978;5229;51748237;5232
2019;12;1850;3;H;1;3;1;195397130;41998;213881819;42080;191773447;41266;211460633;41381
2019;12;1850;3;H;1;4;1;974044;378;1057016;378;910021;353;996045;353
2019;12;1850;3;H;1;5;1;;;;;;;;
2019;12;1850;3;H;1;6;1;;;;;;;;
2019;12;1850;3;H;1;7;1;29446227;7863;32177794;7899;28996943;7825;31902780;7863
2019;12;1850;3;H;1;8;1;3304219;756;3785087;762;3236631;756;3709871;759
2019;12;1850;3;H;1;9;1;198275;102;224901;102;198275;102;230105;102
2019;12;1850;3;H;2;1;1;225086540;8587;237519538;8587;226122775;8694;238872337;8694
2019;12;1850;3;H;2;2;1;97575377;10156;103983728;10174;99518346;10282;106173436;10303
2019;12;1850;3;H;2;3;1;307345619;60710;335627898;60964;308836482;60656;341382907;61108
2019;12;1850;3;H;2;4;1;9890825;2262;10549763;2265;9384966;2079;10417125;2088
2019;12;1850;3;H;2;5;1;;;;;;;;
2019;12;1850;3;H;2;6;1;;;;;;;;
2019;12;1850;3;H;2;7;1;357031817;118197;399413733;118624;355548139;117779;402927648;118520
2019;12;1850;3;H;2;8;1;398989578;91227;458930467;91554;408428026;91689;472129514;92209
2019;12;1850;3;H;2;9;1;401968;161;446152;161;401968;161;446152;161
2019;12;1851;3;F;1;1;1;;;;;0;0;0;0
2019;12;1851;3;F;1;2;1;12473909;1161;14184830;1223;12257188;1161;14217312;1241
2019;12;1851;3;F;1;3;1;43515222;6540;50366643;6918;43782921;6714;51381515;7136
2019;12;1851;3;F;1;4;1;3745698;755;4307455;783;3901897;774;4611031;820
2019;12;1851;3;F;1;5;1;4074292;1271;5001054;1464;3904230;1206;5130053;1480
2019;12;1851;3;F;1;6;1;;;;;0;0;0;0
2019;12;1851;3;F;1;7;1;2530831;903;3026136;929;2571854;770;3171156;821
2019;12;1851;3;F;1;8;1;;;;;0;0;0;0
2019;12;1851;3;F;1;9;1;53767002;17769;62740771;18664;55581850;18046;65822060;19217
2019;12;1851;3;F;2;1;1;15610328;387;16164422;387;15610328;387;16165213;387
2019;12;1851;3;F;2;2;1;137546265;7547;148608934;7674;137484365;7547;149061904;7698
2019;12;1851;3;F;2;3;1;136263370;21307;158370818;22548;128040710;20330;149444690;21594
2019;12;1851;3;F;2;4;1;11353024;2799;12965383;2913;16712742;3886;19087633;4091
2019;12;1851;3;F;2;5;1;13200129;4070;16740251;4728;11919845;4057;15554179;4719
2019;12;1851;3;F;2;6;1;;;;;0;0;0;0
2019;12;1851;3;F;2;7;1;406843232;81036;454194560;84348;403962861;77418;455244495;81576
2019;12;1851;3;F;2;8;1;15515821;3569;17908127;3803;15550527;3693;18356475;3986
2019;12;1851;3;F;2;9;1;262554919;89706;305931101;92996;258541220;74745;304632929;80572
2019;12;1852;3;E;1;1;3;;;;;;;;
2019;12;1852;3;E;1;2;3;2283026;387;3136732;387;2283026;387;2842974;387
2019;12;1852;3;E;1;3;3;10797347;1961;13870106;1961;9923514;1935;12559725;1935
2019;12;1852;3;E;1;4;3;7333265;1477;8834339;1477;7399736;1496;8920956;1496
2019;12;1852;3;E;1;5;3;;;;;;;;
2019;12;1852;3;E;1;6;3;;;;;;;;
2019;12;1852;3;E;1;7;3;;;;;;;;
2019;12;1852;3;E;1;8;3;2858006;968;3564240;968;2590268;845;3071197;845
2019;12;1852;3;E;1;9;3;62148462;27810;80203144;27833;59838279;26407;75799438;26420
2019;12;1852;3;E;2;1;3;;;;;;;;
2019;12;1852;3;E;2;2;3;24622031;2322;29518772;2322;23143701;2148;27536693;2148
2019;12;1852;3;E;2;3;3;39270957;7398;51476521;7431;42063565;7985;53039256;7999
2019;12;1852;3;E;2;4;3;12852432;3090;16618060;3102;12750249;2999;16325404;3056
2019;12;1852;3;E;2;5;3;;;;;;;;
2019;12;1852;3;E;2;6;3;;;;;;;;
2019;12;1852;3;E;2;7;3;40641010;7289;52942238;7661;39376849;7024;49761216;7463
2019;12;1852;3;E;2;8;3;215178242;59695;287261292;61650;217043098;60553;273361742;62196
2019;12;1852;3;E;2;9;3;467763015;190375;626632801;193176;467061514;191825;597140953;194517
2019;12;1853;3;F;1;1;2;0;0;0;0;0;0;0;0
2019;12;1853;3;F;1;2;2;16888809;1746;17829380;1746;15269726;1648;16435255;1668
2019;12;1853;3;F;1;3;2;15223579;2908;17064445;2940;15426219;3090;17593979;3125
2019;12;1853;3;F;1;4;2;1722177;388;1805874;388;1722177;388;1813163;388
2019;12;1853;3;F;1;5;2;0;0;0;0;0;0;0;0
2019;12;1853;3;F;1;6;2;0;0;0;0;0;0;0;0
2019;12;1853;3;F;1;7;2;391818;84;491212;84;1190073;259;1373076;259
2019;12;1853;3;F;1;8;2;0;0;0;0;0;0;0;0
2019;12;1853;3;F;1;9;2;1254401;381;1378978;381;1272784;388;1407017;388
