A¤o;Mes;ID_Empresa;Tamano;Categor¡a;Sexo;Grupo;Divisi¢n;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;5;815;1;Q;1;9;1;481362;194;518907;202;408106;194;430380;198
2019;5;815;1;Q;2;1;1;2190844;194;2211657;194;2198794;194;2219683;194
2019;5;815;1;Q;2;2;1;;;;;;;;
2019;5;815;1;Q;2;3;1;;;;;;;;
2019;5;815;1;Q;2;4;1;;;;;;;;
2019;5;815;1;Q;2;5;1;;;;;;;;
2019;5;815;1;Q;2;6;1;;;;;;;;
2019;5;815;1;Q;2;7;1;;;;;;;;
2019;5;815;1;Q;2;8;1;;;;;;;;
2019;5;815;1;Q;2;9;1;;;;;;;;
2019;5;816;3;O;1;1;1;13273302;945;13773541;975;13202808;945;13752203;971
2019;5;816;3;O;1;2;1;4192916382;338337;4368960084;355034;4170324782;337284;4362007627;353816
2019;5;816;3;O;1;3;1;1150880549;337944;1288196337;375475;1145869669;336713;1300577722;373498
2019;5;816;3;O;1;4;1;283109824;92567;310010294;99041;277507537;91620;303425749;97732
2019;5;816;3;O;1;5;1;;;;;;;;
2019;5;816;3;O;1;6;1;;;;;;;;
2019;5;816;3;O;1;7;1;;;;;;;;
2019;5;816;3;O;1;8;1;0;0;0;0;0;0;0;0
2019;5;816;3;O;1;9;1;102697175;39185;122943488;46040;101983098;38619;120585250;44197
2019;5;816;3;O;2;1;1;42188759;2268;42759381;2306;42153512;2268;42720325;2305
2019;5;816;3;O;2;2;1;2981372472;165506;3054804045;171759;2976157715;166134;3063309539;172097
2019;5;816;3;O;2;3;1;217632823;63064;248457736;72272;215514410;61876;248185975;71776
2019;5;816;3;O;2;4;1;73474409;22874;83618519;25213;73835681;23201;83412565;25461
2019;5;816;3;O;2;5;1;;;;;;;;
2019;5;816;3;O;2;6;1;;;;;;;;
2019;5;816;3;O;2;7;1;;;;;;;;
2019;5;816;3;O;2;8;1;5992081;1512;6733361;1690;5992081;1512;6203922;1551
2019;5;816;3;O;2;9;1;161083436;55372;196279717;67403;158284146;54758;189727743;65639
2019;5;817;3;O;1;1;1;18841730;946;19320609;946;18841730;946;19322009;946
2019;5;817;3;O;1;2;1;141775889;13622;147457757;13622;151711005;14379;157779128;14379
2019;5;817;3;O;1;3;1;54675540;6054;56670926;6054;54188060;6054;56203478;6054
2019;5;817;3;O;1;4;1;36222773;6811;38042169;6811;35154984;6622;36914604;6622
2019;5;817;3;O;1;5;1;;;;;;0;;0
2019;5;817;3;O;1;6;1;;;;;;0;;0
2019;5;817;3;O;1;7;1;;;;;;0;;0
2019;5;817;3;O;1;8;1;;;;;;0;;0
2019;5;817;3;O;1;9;1;;;;;;0;;0
2019;5;817;3;O;2;1;1;70788879;3027;72238313;3027;69567332;3027;71035740;3027
2019;5;817;3;O;2;2;1;131810205;10595;136234099;10595;137360497;10595;141978968;10595
2019;5;817;3;O;2;3;1;61261981;8514;64974497;8757;60076745;8892;63603647;9097
2019;5;817;3;O;2;4;1;54748812;10595;57832580;10699;52560924;10406;55505775;10474
2019;5;817;3;O;2;5;1;;0;;0;;;;
2019;5;817;3;O;2;6;1;;0;;0;;;;
2019;5;817;3;O;2;7;1;;0;;0;;;;
2019;5;817;3;O;2;8;1;;0;;0;;;;
2019;5;817;3;O;2;9;1;;0;;0;;;;
2019;5;818;1;M;1;1;2;2977479;194;3648547;194;2977479;194;3648743;194
2019;5;818;1;M;1;2;2;2435813;194;3219415;194;2435813;194;3219881;194
2019;5;818;1;M;1;3;2;6003272;581;7398402;581;6003272;581;7398418;581
2019;5;818;1;M;1;4;2;;;;;;;;
2019;5;818;1;M;1;5;2;;;;;;;;
2019;5;818;1;M;1;6;2;;;;;;;;
2019;5;818;1;M;1;7;2;;;;;;;;
2019;5;818;1;M;1;8;2;;;;;;;;
2019;5;818;1;M;1;9;2;;;;;;;;
2019;5;818;1;M;2;1;2;9810813;194;11707108;194;9810813;194;11707468;194
2019;5;818;1;M;2;2;2;8537792;388;9734521;388;8537792;388;9735363;388
2019;5;818;1;M;2;3;2;;;;;;;;
2019;5;818;1;M;2;4;2;;;;;;;;
2019;5;818;1;M;2;5;2;;;;;;;;
2019;5;818;1;M;2;6;2;;;;;;;;
2019;5;818;1;M;2;7;2;;;;;;;;
2019;5;818;1;M;2;8;2;;;;;;;;
2019;5;818;1;M;2;9;2;;;;;;;;
2019;5;819;3;P;1;1;1;21608108;1703;22218543;1703;23624822;1703;24244488;1703
2019;5;819;3;P;1;2;1;218592152;37027;228768324;37027;222648407;36993;233060933;36993
2019;5;819;3;P;1;3;1;34648348;13850;36209198;13856;34330806;13850;35836063;13850
2019;5;819;3;P;1;4;1;7740608;2322;8020696;2322;7641960;2322;7921013;2322
2019;5;819;3;P;1;5;1;2060218;759;2156153;788;2255994;835;2300140;854
2019;5;819;3;P;1;6;1;;;;;;;;
2019;5;819;3;P;1;7;1;;;;;;;;
2019;5;819;3;P;1;8;1;;;;;;;;
2019;5;819;3;P;1;9;1;12534409;5612;13313089;5690;12627585;5805;13156274;5817
2019;5;819;3;P;2;1;1;16589521;1703;17337005;1703;19773241;1703;20639348;1703
2019;5;819;3;P;2;2;1;64838047;10793;67970174;10793;67883018;11176;71182379;11176
2019;5;819;3;P;2;3;1;3687495;1355;3937521;1371;3627495;1355;3874185;1371
2019;5;819;3;P;2;4;1;1480905;387;1552876;387;1480905;387;1552876;387
2019;5;819;3;P;2;5;1;3878912;1662;4292095;1807;4361529;1869;4706214;1998
2019;5;819;3;P;2;6;1;;;;;;;;
2019;5;819;3;P;2;7;1;;;;;;;;
2019;5;819;3;P;2;8;1;;;;;;;;
2019;5;819;3;P;2;9;1;7614501;3431;8482546;3594;7614501;3431;8404179;3574
2019;5;820;1;G;1;1;2;1192750;172;1209538;172;1192750;172;1209538;172
2019;5;820;1;G;1;2;2;;;;;;;;
2019;5;820;1;G;1;3;2;;;;;;;;
2019;5;820;1;G;1;4;2;570019;194;632144;211;570019;194;632144;211
2019;5;820;1;G;1;5;2;;;;;;;;
2019;5;820;1;G;1;6;2;;;;;;;;
2019;5;820;1;G;1;7;2;;;;;;;;
2019;5;820;1;G;1;8;2;;;;;;;;
2019;5;820;1;G;1;9;2;;;;;;;;
2019;5;820;1;G;2;1;2;2020146;172;2115442;172;2020146;172;2115442;172
2019;5;820;1;G;2;2;2;1279129;138;1362624;138;852752;92;923163;92
2019;5;820;1;G;2;3;2;;;;;;;;
2019;5;820;1;G;2;4;2;625286;194;658708;194;588250;194;619620;194
2019;5;820;1;G;2;5;2;;;;;;;;
2019;5;820;1;G;2;6;2;;;;;;;;
2019;5;820;1;G;2;7;2;1831784;581;1894469;581;1656292;529;1751987;529
2019;5;820;1;G;2;8;2;;;;;;;;
2019;5;820;1;G;2;9;2;;;;;;;;
2019;5;821;1;R;1;1;4;1075184;194;1230801;194;1075184;194;1160805;194
2019;5;821;1;R;1;2;4;3094884;490;3296722;490;2262651;387;2396194;387
2019;5;821;1;R;1;3;4;;;;;;;;
2019;5;821;1;R;1;4;4;2348100;581;2737643;629;1940032;568;2075835;571
2019;5;821;1;R;1;5;4;4865008;2047;5979598;2252;3636805;1978;4467388;2128
2019;5;821;1;R;1;6;4;;;;;;;;
2019;5;821;1;R;1;7;4;;;;;;;;
2019;5;821;1;R;1;8;4;;;;;;;;
2019;5;821;1;R;1;9;4;2385262;884;2919436;981;1996064;955;2454392;1045
2019;5;821;1;R;2;1;4;7340405;387;7472261;387;7109191;387;7241481;387
2019;5;821;1;R;2;2;4;3729142;194;3884759;194;2639993;194;2780311;194
2019;5;821;1;R;2;3;4;;;;;;;;
2019;5;821;1;R;2;4;4;;;;;;;;
2019;5;821;1;R;2;5;4;1878848;710;2162383;747;1488695;701;1642740;712
2019;5;821;1;R;2;6;4;;;;;;;;
2019;5;821;1;R;2;7;4;;;;;;;;
2019;5;821;1;R;2;8;4;3195057;768;3741874;833;2770730;774;3219536;825
2019;5;821;1;R;2;9;4;5929452;1903;6849553;2021;5522736;1935;6170000;1990
2019;5;822;1;I;1;1;2;1039146;194;1180449;194;576668;134;675155;134
2019;5;822;1;I;1;2;2;;;;;;;;
2019;5;822;1;I;1;3;2;1431631;581;1712045;581;1025160;387;1271198;387
2019;5;822;1;I;1;4;2;1398627;587;1541446;587;1777492;774;1945550;774
2019;5;822;1;I;1;5;2;2961412;1509;3411238;1547;3308274;1690;3759187;1721
2019;5;822;1;I;1;6;2;;;;;;;;
2019;5;822;1;I;1;7;2;;;;;;;;
2019;5;822;1;I;1;8;2;;;;;;;;
2019;5;822;1;I;1;9;2;;;;;;;;
2019;5;822;1;I;2;1;2;1929146;194;2036021;194;1929146;194;2036021;194
2019;5;822;1;I;2;2;2;1119146;194;1282147;194;1119146;194;1282147;194
2019;5;822;1;I;2;3;2;6133200;1896;7085642;1904;6590409;2109;7561756;2109
2019;5;822;1;I;2;4;2;1843328;684;2121162;691;1573329;568;1778690;572
2019;5;822;1;I;2;5;2;4571008;2457;5006459;2457;4850260;2548;5310562;2548
2019;5;822;1;I;2;6;2;;;;;;;;
2019;5;822;1;I;2;7;2;;;;;;;;
2019;5;822;1;I;2;8;2;;;;;;;;
2019;5;822;1;I;2;9;2;;;;;;;;
2019;5;823;1;N;1;1;6;;;;;;;;
2019;5;823;1;N;1;2;6;;;;;;;;
2019;5;823;1;N;1;3;6;777940;211;968475;249;708348;212;880450;250
2019;5;823;1;N;1;4;6;;;;;;;;
2019;5;823;1;N;1;5;6;;;;;;;;
2019;5;823;1;N;1;6;6;;;;;;;;
2019;5;823;1;N;1;7;6;;;;;;;;
2019;5;823;1;N;1;8;6;;;;;;;;
2019;5;823;1;N;1;9;6;4446709;1513;5439709;1722;4656451;1596;5689040;1816
2019;5;823;1;N;2;1;6;;;;;;;;
2019;5;823;1;N;2;2;6;;;;;;;;
2019;5;823;1;N;2;3;6;;;;;;;;
2019;5;823;1;N;2;4;6;;;;;;;;
2019;5;823;1;N;2;5;6;;;;;;;;
2019;5;823;1;N;2;6;6;;;;;;;;
2019;5;823;1;N;2;7;6;;;;;;;;
2019;5;823;1;N;2;8;6;;;;;;;;
2019;5;823;1;N;2;9;6;410974;140;508800;160;410974;140;508800;160
2019;5;824;2;F;1;1;3;2190844;194;2322733;194;2190844;194;2322733;194
2019;5;824;2;F;1;2;3;3543792;355;3746968;355;3964892;387;4182114;387
2019;5;824;2;F;1;3;3;1845146;194;1932479;194;1592999;161;1669643;161
2019;5;824;2;F;1;4;3;2550792;581;2768437;581;2550792;581;2768436;581
2019;5;824;2;F;1;5;3;;;;;;;;
2019;5;824;2;F;1;6;3;;;;;;;;
2019;5;824;2;F;1;7;3;;;;;;;;
2019;5;824;2;F;1;8;3;;;;;;;;
2019;5;824;2;F;1;9;3;;;;;;;;
2019;5;824;2;F;2;1;3;;;;;;;;
2019;5;824;2;F;2;2;3;5937038;581;6266777;581;5887038;581;6216777;581
2019;5;824;2;F;2;3;3;2336156;387;2445329;387;2462762;400;2574839;400
2019;5;824;2;F;2;4;3;939146;194;1029484;194;939146;194;1029484;194
2019;5;824;2;F;2;5;3;;;;;;;;
2019;5;824;2;F;2;6;3;;;;;;;;
2019;5;824;2;F;2;7;3;47805611;16164;54783682;16225;51288034;15293;58807442;15354
2019;5;824;2;F;2;8;3;;;;;;;;
2019;5;824;2;F;2;9;3;;;;;;;;
2019;5;825;1;Q;1;1;1;;;;;;;;
2019;5;825;1;Q;1;2;1;;;;;;;;
2019;5;825;1;Q;1;3;1;1193995;581;1360273;581;1141879;554;1300960;554
2019;5;825;1;Q;1;4;1;895000;387;996362;387;895000;387;996362;387
2019;5;825;1;Q;1;5;1;;;;;;;;
2019;5;825;1;Q;1;6;1;;;;;;;;
2019;5;825;1;Q;1;7;1;;;;;;;;
2019;5;825;1;Q;1;8;1;;;;;;;;
2019;5;825;1;Q;1;9;1;;;;;;;;
2019;5;825;1;Q;2;1;1;;;;;;;;
2019;5;825;1;Q;2;2;1;;;;;;;;
2019;5;825;1;Q;2;3;1;;;;;;;;
2019;5;825;1;Q;2;4;1;;;;;;;;
2019;5;825;1;Q;2;5;1;;;;;;;;
2019;5;825;1;Q;2;6;1;93050;39;97795;39;93050;39;97795;39
2019;5;825;1;Q;2;7;1;;;;;;;;
2019;5;825;1;Q;2;8;1;;;;;;;;
2019;5;825;1;Q;2;9;1;;;;;;;;
2019;5;826;2;P;1;1;1;5341233;628;5538516;628;5184634;628;5371582;628
2019;5;826;2;P;1;2;1;27742572;4751;29209297;4751;28391938;4680;29902878;4680
2019;5;826;2;P;1;3;1;150000;13;158190;13;232060;13;244730;13
2019;5;826;2;P;1;4;1;6910849;3074;7357452;3074;7934879;3136;8373945;3136
2019;5;826;2;P;1;5;1;;;;;;;;
2019;5;826;2;P;1;6;1;;;;;;;;
2019;5;826;2;P;1;7;1;;;;;;;;
2019;5;826;2;P;1;8;1;;;;;;;;
2019;5;826;2;P;1;9;1;352519;189;371767;189;585619;322;617594;322
2019;5;826;2;P;2;1;1;5052048;516;5400676;516;5052048;516;5360769;516
2019;5;826;2;P;2;2;1;13342681;2029;14046697;2029;13588788;2122;14294216;2122
2019;5;826;2;P;2;3;1;350000;40;368638;40;975000;110;1026840;110
2019;5;826;2;P;2;4;1;2500211;976;2636722;976;2628261;984;2795253;984
2019;5;826;2;P;2;5;1;;;;;;;;
2019;5;826;2;P;2;6;1;;;;;;;;
2019;5;826;2;P;2;7;1;;;;;;;;
2019;5;826;2;P;2;8;1;;;;;;;;
2019;5;826;2;P;2;9;1;1133338;568;1173910;568;804076;435;841586;435
2019;5;827;1;L;1;1;1;;;;;;;;
2019;5;827;1;L;1;2;1;;;;;;;;
2019;5;827;1;L;1;3;1;3362641;582;3779656;582;3399460;576;3828677;576
2019;5;827;1;L;1;4;1;1044579;388;1123006;388;1044579;388;1122604;388
2019;5;827;1;L;1;5;1;;;;;;;;
2019;5;827;1;L;1;6;1;;;;;;;;
2019;5;827;1;L;1;7;1;;;;;;;;
2019;5;827;1;L;1;8;1;;;;;;;;
2019;5;827;1;L;1;9;1;1089703;472;1176824;472;1347531;582;1427454;582
2019;5;827;1;L;2;1;1;;;;;;;;
2019;5;827;1;L;2;2;1;2086821;194;2340258;194;2086821;194;2340259;194
2019;5;827;1;L;2;3;1;;;;;;;;
2019;5;827;1;L;2;4;1;;;;;;;;
2019;5;827;1;L;2;5;1;;;;;;;;
2019;5;827;1;L;2;6;1;;;;;;;;
2019;5;827;1;L;2;7;1;;;;;;;;
2019;5;827;1;L;2;8;1;;;;;;;;
2019;5;827;1;L;2;9;1;918843;388;1032276;388;922203;388;1039452;388
2019;5;828;1;R;1;1;4;;;;;;;;
2019;5;828;1;R;1;2;4;;;;;;;;
2019;5;828;1;R;1;3;4;;;;;;;;
2019;5;828;1;R;1;4;4;;;;;;;;
2019;5;828;1;R;1;5;4;;;;;;;;
2019;5;828;1;R;1;6;4;;;;;;;;
2019;5;828;1;R;1;7;4;;;;;;;;
2019;5;828;1;R;1;8;4;;;;;;;;
2019;5;828;1;R;1;9;4;407000;194;442030;194;407000;194;442030;194
2019;5;828;1;R;2;1;4;852000;194;919910;194;852000;194;917450;194
2019;5;828;1;R;2;2;4;;;;;;;;
2019;5;828;1;R;2;3;4;14662552;5470;16091146;5470;15373306;5708;16874213;5708
2019;5;828;1;R;2;4;4;;;;;;;;
2019;5;828;1;R;2;5;4;;;;;;;;
2019;5;828;1;R;2;6;4;;;;;;;;
2019;5;828;1;R;2;7;4;;;;;;;;
2019;5;828;1;R;2;8;4;;;;;;;;
2019;5;828;1;R;2;9;4;;;;;;;;
2019;5;829;1;M;1;1;1;;;;;;;;
2019;5;829;1;M;1;2;1;;;;;;;;
2019;5;829;1;M;1;3;1;1640520;516;1956791;516;1640520;516;1956791;516
2019;5;829;1;M;1;4;1;28009;12;29109;12;29442;12;30550;12
2019;5;829;1;M;1;5;1;;;;;;;;
2019;5;829;1;M;1;6;1;;;;;;;;
2019;5;829;1;M;1;7;1;;;;;;;;
2019;5;829;1;M;1;8;1;;;;;;;;
2019;5;829;1;M;1;9;1;;;;;;;;
2019;5;829;1;M;2;1;1;301000;172;305605;172;301000;172;305605;172
2019;5;829;1;M;2;2;1;975882;139;1008750;139;996687;145;1029722;145
2019;5;829;1;M;2;3;1;381910;164;407854;164;381910;164;407854;164
2019;5;829;1;M;2;4;1;188125;86;197268;86;188125;86;197268;86
2019;5;829;1;M;2;5;1;;;;;;;;
2019;5;829;1;M;2;6;1;;;;;;;;
2019;5;829;1;M;2;7;1;;;;;;;;
2019;5;829;1;M;2;8;1;;;;;;;;
2019;5;829;1;M;2;9;1;;;;;;;;
2019;5;830;1;Q;1;1;1;2190844;194;2497320;194;2198794;194;2505656;194
2019;5;830;1;Q;1;2;1;869146;194;1112001;194;869146;194;1112001;194
2019;5;830;1;Q;1;3;1;4692871;1742;5789642;1742;4654771;1742;5749690;1742
2019;5;830;1;Q;1;4;1;3321392;968;3976811;968;3440538;968;4102462;968
2019;5;830;1;Q;1;5;1;;;;;;;;
2019;5;830;1;Q;1;6;1;;;;;;;;
2019;5;830;1;Q;1;7;1;;;;;;;;
2019;5;830;1;Q;1;8;1;;;;;;;;
2019;5;830;1;Q;1;9;1;376250;194;396794;194;376250;194;396794;194
2019;5;830;1;Q;2;1;1;;;;;;;;
2019;5;830;1;Q;2;2;1;869146;194;1106787;194;1229146;194;1484283;194
2019;5;830;1;Q;2;3;1;869146;194;1043386;194;680417;148;849283;148
2019;5;830;1;Q;2;4;1;;;;;500000;194;568300;194
2019;5;830;1;Q;2;5;1;;;;;;;;
2019;5;830;1;Q;2;6;1;;;;;;;;
2019;5;830;1;Q;2;7;1;;;;;;;;
2019;5;830;1;Q;2;8;1;;;;;;;;
2019;5;830;1;Q;2;9;1;;;;;;;;
2019;5;831;1;M;1;1;5;;;;;;;;
2019;5;831;1;M;1;2;5;3437772;582;3604848;582;3580293;614;3754296;614
2019;5;831;1;M;1;3;5;5802480;1358;6084482;1358;5815080;1358;6097694;1358
2019;5;831;1;M;1;4;5;;;;;;;;
2019;5;831;1;M;1;5;5;;;;;;;;
2019;5;831;1;M;1;6;5;;;;;;;;
2019;5;831;1;M;1;7;5;;;;;;;;
2019;5;831;1;M;1;8;5;;;;;;;;
2019;5;831;1;M;1;9;5;601700;188;630943;188;594682;194;623584;194
2019;5;831;1;M;2;1;5;12359264;388;12624928;388;12359264;388;12625892;388
2019;5;831;1;M;2;2;5;6206294;1164;6507920;1164;6946193;1352;7286120;1352
2019;5;831;1;M;2;3;5;3348754;582;3511505;582;3348754;582;3511505;582
2019;5;831;1;M;2;4;5;2999075;582;3144829;582;2999075;582;3144829;582
2019;5;831;1;M;2;5;5;;;;;;;;
2019;5;831;1;M;2;6;5;;;;;;;;
2019;5;831;1;M;2;7;5;;;;;;;;
2019;5;831;1;M;2;8;5;;;;;;;;
2019;5;831;1;M;2;9;5;;;;;;;;
2019;5;833;1;G;1;1;2;3532736;217;3662554;217;3553532;227;3710326;227
2019;5;833;1;G;1;2;2;83124;7;107209;7;83124;7;107215;7
2019;5;833;1;G;1;3;2;2689489;388;2830394;388;2756304;388;2890262;388
2019;5;833;1;G;1;4;2;1839848;388;1939704;388;1843296;388;1985315;388
2019;5;833;1;G;1;5;2;;;;;;;;
2019;5;833;1;G;1;6;2;;;;;;;;
2019;5;833;1;G;1;7;2;;;;;;;;
2019;5;833;1;G;1;8;2;;;;;;;;
2019;5;833;1;G;1;9;2;;;;;;;;
2019;5;833;1;G;2;1;2;5505436;388;5705556;388;1931195;194;2077437;194
2019;5;833;1;G;2;2;2;;;;;;;;
2019;5;833;1;G;2;3;2;3827052;550;4029703;550;3384140;582;3542602;582
2019;5;833;1;G;2;4;2;;;;;;;;
2019;5;833;1;G;2;5;2;;;;;;;;
2019;5;833;1;G;2;6;2;;;;;;;;
2019;5;833;1;G;2;7;2;;;;;;;;
2019;5;833;1;G;2;8;2;689146;194;834905;200;720032;194;842592;199
2019;5;833;1;G;2;9;2;1208653;388;1391241;390;1167324;388;1332058;388
2019;5;834;2;N;1;1;2;;;;;;;;
2019;5;834;2;N;1;2;2;689000;172;875379;172;689000;172;875379;172
2019;5;834;2;N;1;3;2;1716835;728;2182218;732;1663668;688;2169745;709
2019;5;834;2;N;1;4;2;;;;;;;;
2019;5;834;2;N;1;5;2;;;;;;;;
2019;5;834;2;N;1;6;2;;;;;;;;
2019;5;834;2;N;1;7;2;;;;;;;;
2019;5;834;2;N;1;8;2;;;;;;;;
2019;5;834;2;N;1;9;2;15860974;10836;19371087;10997;15734609;10062;18950601;10223
2019;5;834;2;N;2;1;2;;;;;;;;
2019;5;834;2;N;2;2;2;;;;;;;;
2019;5;834;2;N;2;3;2;301120;136;395276;144;293707;135;382782;142
2019;5;834;2;N;2;4;2;;;;;;;;
2019;5;834;2;N;2;5;2;;;;;;;;
2019;5;834;2;N;2;6;2;;;;;;;;
2019;5;834;2;N;2;7;2;;;;;;;;
2019;5;834;2;N;2;8;2;;;;;;;;
2019;5;834;2;N;2;9;2;70280626;34228;83359824;34654;66970744;33255;78991294;33706
2019;5;835;1;P;1;1;1;;;;;;;;
2019;5;835;1;P;1;2;1;;;;;;;;
2019;5;835;1;P;1;3;1;;;;;;;;
2019;5;835;1;P;1;4;1;874614;194;997296;194;874614;194;964579;194
2019;5;835;1;P;1;5;1;;;;;;;;
2019;5;835;1;P;1;6;1;;;;;;;;
2019;5;835;1;P;1;7;1;;;;;;;;
2019;5;835;1;P;1;8;1;;;;;;;;
2019;5;835;1;P;1;9;1;;;;;;;;
2019;5;835;1;P;2;1;1;370000;194;388056;194;370000;194;388056;194
2019;5;835;1;P;2;2;1;;;;;;;;
2019;5;835;1;P;2;3;1;;;;;;;;
2019;5;835;1;P;2;4;1;;;;;;;;
2019;5;835;1;P;2;5;1;;;;;;;;
2019;5;835;1;P;2;6;1;;;;;;;;
2019;5;835;1;P;2;7;1;;;;;;;;
2019;5;835;1;P;2;8;1;;;;;;;;
2019;5;835;1;P;2;9;1;;;;;;;;
2019;5;836;3;M;1;1;3;;;;;;;;
2019;5;836;3;M;1;2;3;44666049;3638;58234602;3841;46901377;3860;59276240;3981
2019;5;836;3;M;1;3;3;89582205;8761;115185278;8959;88359014;8607;112580932;8739
2019;5;836;3;M;1;4;3;30908260;4795;43426264;4884;31015099;4941;44188062;5057
2019;5;836;3;M;1;5;3;753881;193;1349700;224;735532;193;1226924;200
2019;5;836;3;M;1;6;3;;;;;;;;
2019;5;836;3;M;1;7;3;5680305;1022;8347867;1070;7665166;1496;11582474;1556
2019;5;836;3;M;1;8;3;;;;;;;;
2019;5;836;3;M;1;9;3;54522404;14658;92696088;15559;49675670;14001;84279030;14596
2019;5;836;3;M;2;1;3;193098507;3426;200719754;3426;214229108;3474;221916850;3474
2019;5;836;3;M;2;2;3;483246827;24674;566119959;25547;481212990;24269;557477462;24817
2019;5;836;3;M;2;3;3;940330100;59633;1159692840;62957;958774046;60985;1173290737;63783
2019;5;836;3;M;2;4;3;264543229;40275;396842187;43699;251522964;39959;371275685;42267
2019;5;836;3;M;2;5;3;84042967;21026;150958515;23341;80820388;21257;139935823;22787
2019;5;836;3;M;2;6;3;;;;;;;;
2019;5;836;3;M;2;7;3;2791482632;346125;3988504336;370000;2531907096;335667;3567849012;350492
2019;5;836;3;M;2;8;3;1527199846;186708;2174712470;200433;1391058667;181084;1947024253;189315
2019;5;836;3;M;2;9;3;218152543;41745;344983771;45304;203005009;40494;313994888;42690
2019;5;837;3;O;1;1;1;5348419;189;5909825;189;5348419;189;5794943;189
2019;5;837;3;O;1;2;1;1407949584;116250;1470619052;123356;1396518848;116662;1460986356;123989
2019;5;837;3;O;1;3;1;424079319;104016;457532228;117456;419505743;105477;453114844;118924
2019;5;837;3;O;1;4;1;123573046;34443;132809747;36838;124437232;34368;133297755;36592
2019;5;837;3;O;1;5;1;;;;;;;;
2019;5;837;3;O;1;6;1;;;;;;;;
2019;5;837;3;O;1;7;1;;;;;;;;
2019;5;837;3;O;1;8;1;;;;;;;;
2019;5;837;3;O;1;9;1;75762556;22422;84836371;25786;74042756;22497;81533287;25228
2019;5;837;3;O;2;1;1;9692250;331;9782090;331;4728043;189;4779935;189
2019;5;837;3;O;2;2;1;1486725940;80687;1534863002;84422;1491201265;81773;1535009214;85461
2019;5;837;3;O;2;3;1;101102805;23078;111003429;26708;100722945;22990;111243088;26691
2019;5;837;3;O;2;4;1;45946251;12298;50308163;13289;45791626;12738;50684738;13955
2019;5;837;3;O;2;5;1;;;;;;;;
2019;5;837;3;O;2;6;1;;;;;;;;
2019;5;837;3;O;2;7;1;;;;;;;;
2019;5;837;3;O;2;8;1;;;;;;;;
2019;5;837;3;O;2;9;1;86435919;23685;97131610;27087;87542979;23962;98214992;27128
2019;5;838;3;O;1;1;1;16210197;945;16804130;945;16138989;945;16920759;945
2019;5;838;3;O;1;2;1;2857990620;273671;2975350194;281575;2873806902;274675;2998608344;284122
2019;5;838;3;O;1;3;1;889999664;261515;946919053;274751;876369071;256685;930612837;268853
2019;5;838;3;O;1;4;1;253720622;78892;270245664;80693;254090066;78686;267133745;80426
2019;5;838;3;O;1;5;1;;;;;;;;
2019;5;838;3;O;1;6;1;;;;;;;;
2019;5;838;3;O;1;7;1;;;;;;;;
2019;5;838;3;O;1;8;1;;;;;346306;145;354622;145
2019;5;838;3;O;1;9;1;147369604;51981;161866815;56342;146047672;51334;159713562;55331
2019;5;838;3;O;2;1;1;22406983;945;23227228;945;22406983;945;23256397;945
2019;5;838;3;O;2;2;1;2027554683;116562;2095948203;120690;2036597665;115272;2108810768;120749
2019;5;838;3;O;2;3;1;106856915;29445;115406054;31996;110373066;30436;118069086;32702
2019;5;838;3;O;2;4;1;42602991;11718;46366997;12188;42962576;11529;46126176;11947
2019;5;838;3;O;2;5;1;;;;;;;;
2019;5;838;3;O;2;6;1;;;;;;;;
2019;5;838;3;O;2;7;1;;;;;;;;
2019;5;838;3;O;2;8;1;51407338;12663;58537482;14936;53595462;13317;62017562;15516
2019;5;838;3;O;2;9;1;87929940;25704;100419383;29147;84958952;24442;95480978;27218
2019;5;839;3;E;1;1;3;;;;;;;;
2019;5;839;3;E;1;2;3;14636900;1498;16441371;1627;14768212;1425;16081442;1540
2019;5;839;3;E;1;3;3;1805894;200;1920073;202;1904956;209;1985083;212
2019;5;839;3;E;1;4;3;3180155;641;3348320;642;3274714;644;3414303;647
2019;5;839;3;E;1;5;3;;;;;;;;
2019;5;839;3;E;1;6;3;;;;;;;;
2019;5;839;3;E;1;7;3;;;;;;;;
2019;5;839;3;E;1;8;3;;;;;;;;
2019;5;839;3;E;1;9;3;472201;159;483580;162;472107;162;486212;166
2019;5;839;3;E;2;1;3;8343399;445;9808853;445;8318135;445;9775921;445
2019;5;839;3;E;2;2;3;44485266;4092;47645963;4138;46973750;4156;49225280;4178
2019;5;839;3;E;2;3;3;76591206;10435;82098019;10435;79496624;10716;86278516;10794
2019;5;839;3;E;2;4;3;7489007;1202;8438417;1221;7530418;1212;8444042;1228
2019;5;839;3;E;2;5;3;;;;;;;;
2019;5;839;3;E;2;6;3;;;;;;;;
2019;5;839;3;E;2;7;3;54529576;11284;67455915;12439;56843526;11617;70719241;12823
2019;5;839;3;E;2;8;3;77370570;14451;82449294;14609;78787731;14528;84486571;14733
2019;5;839;3;E;2;9;3;86442137;20944;92212903;21430;84391050;21075;90331450;21456
2019;5;841;1;I;1;1;2;2134146;194;2245122;194;251875;19;264972;19
2019;5;841;1;I;1;2;2;;;;;;;;
2019;5;841;1;I;1;3;2;596146;194;630722;194;596146;194;630722;194
2019;5;841;1;I;1;4;2;356968;133;383074;138;433924;151;464330;157
