ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2022;11;967;3;C;2;3;1;158740428;17497;177924090;17938;150006807;17653;168993269;18132
2022;11;967;3;C;2;4;1;61070656;8662;68451274;8801;59825786;8450;67153019;8589
2022;11;967;3;C;2;5;1;;;;;;;;
2022;11;967;3;C;2;6;1;;;;;;;;
2022;11;967;3;C;2;7;1;194443120;38423;218662947;38795;175415632;38423;197464051;38725
2022;11;967;3;C;2;8;1;;;;;;;;
2022;11;967;3;C;2;9;1;188294100;44174;220607545;45038;179573520;44395;212092115;45235
2022;11;971;3;C;1;1;1;;;;;;;;
2022;11;971;3;C;1;2;1;8119874;645;9892512;682;8527807;768;9819581;778
2022;11;971;3;C;1;3;1;12840409;1929;16274445;2025;12821502;2174;16346581;2245
2022;11;971;3;C;1;4;1;30802759;3290;35222092;3370;29392974;2980;33761456;3089
2022;11;971;3;C;1;5;1;;;;;850436;194;1007899;194
2022;11;971;3;C;1;6;1;3789865;968;5005743;1071;3708865;968;5247788;1070
2022;11;971;3;C;1;7;1;85597409;24291;123537643;26465;84965678;24078;114130834;25225
2022;11;971;3;C;1;8;1;;;;;;;;
2022;11;971;3;C;1;9;1;1039431;194;1348439;201;1297133;194;1546952;194
2022;11;971;3;C;2;1;1;76179385;1935;78712827;1935;76188798;1935;78967429;1935
2022;11;971;3;C;2;2;1;50050739;3477;57010819;3570;52457956;3677;58978184;3732
2022;11;971;3;C;2;3;1;60432502;8282;70318649;8469;58890784;8211;68437106;8384
2022;11;971;3;C;2;4;1;13796258;2445;17574669;2581;13678731;2490;17802234;2630
2022;11;971;3;C;2;5;1;;;;;817368;194;1118055;217
2022;11;971;3;C;2;6;1;5998418;1355;7884569;1538;5714512;1284;7948737;1514
2022;11;971;3;C;2;7;1;181170846;48762;259141688;53919;179683505;48440;245943629;52456
2022;11;971;3;C;2;8;1;53752414;11894;70918407;12561;53522749;11939;70658537;12580
2022;11;971;3;C;2;9;1;10550820;2232;14202314;2486;10127796;2129;13727388;2369
2022;11;976;3;C;1;1;1;;;;;;;;
2022;11;976;3;C;1;2;1;27872258;2322;29945481;2354;27856400;2322;29680320;2353
2022;11;976;3;C;1;3;1;10723660;1496;11987571;1584;9052573;1264;10305117;1342
2022;11;976;3;C;1;4;1;4383891;580;4593025;580;4383891;580;4593025;580
2022;11;976;3;C;1;5;1;;;;;;;;
2022;11;976;3;C;1;6;1;;;;;;;;
2022;11;976;3;C;1;7;1;2700601;626;2974267;646;3131627;690;3484666;723
2022;11;976;3;C;1;8;1;;;;;;;;
2022;11;976;3;C;1;9;1;;;;;;;;
2022;11;976;3;C;2;1;1;66528224;1354;67560430;1354;66528224;1354;67566522;1354
2022;11;976;3;C;2;2;1;124068311;8675;135226867;9013;127033665;8817;139507883;9150
2022;11;976;3;C;2;3;1;75462850;11055;88567241;11900;77290343;11191;92961824;12055
2022;11;976;3;C;2;4;1;7780362;774;8958914;829;7774362;774;8169098;792
2022;11;976;3;C;2;5;1;;;;;;;;
2022;11;976;3;C;2;6;1;;;;;;;;
2022;11;976;3;C;2;7;1;145498106;26619;166710817;28419;146439351;26722;164829952;28212
