anio;mes;id;tamano;categoria;sexo;grupo;div;ro;ho;c;ht
2020;feb;22;1;K;1;1;3;4604393;194;4753976;194
2020;feb;22;1;K;1;2;3;6245072;194;6449477;194
2020;feb;22;1;K;1;3;3;NA;NA;NA;NA
2020;feb;22;1;K;1;4;3;3521821;582;3844615;582
2020;feb;22;1;K;2;1;3;14753231;388;15052377;388
2020;feb;22;1;K;2;2;3;83257247;2910;86100111;2910
2020;feb;22;1;K;2;3;3;NA;NA;NA;NA
2020;feb;22;1;K;2;4;3;1416233;194;1495404;194
2020;feb;23;3;P;1;1;1;NA;NA;NA;NA
2020;feb;23;3;P;1;2;1;68682842;10771;75906696;10783
2020;feb;23;3;P;1;3;1;87621105;11812;94447604;11812
2020;feb;23;3;P;1;4;1;100671303;21824;111696360;21880
2020;feb;23;3;P;1;5;1;NA;NA;NA;NA
2020;feb;23;3;P;1;7;1;NA;NA;NA;NA
2020;feb;23;3;P;1;9;1;5174153;3028;6285848;3074
2020;feb;23;3;P;2;1;1;1615607;197;1770227;198
2020;feb;23;3;P;2;2;1;45167305;7792;49655830;7792
2020;feb;23;3;P;2;3;1;42211344;5238;45238994;5238
2020;feb;23;3;P;2;4;1;38939346;9457;43442319;9462
2020;feb;23;3;P;2;5;1;1137900;505;1798367;692
2020;feb;23;3;P;2;7;1;NA;NA;NA;NA
2020;feb;23;3;P;2;8;1;NA;NA;NA;NA
2020;feb;23;3;P;2;9;1;3248684;1476;4164825;1564
2020;feb;24;3;F;1;1;2;NA;NA;NA;NA
2020;feb;24;3;F;1;2;2;4734065;386;5142231;386
2020;feb;24;3;F;1;3;2;1035866;193;1169104;199
2020;feb;24;3;F;1;4;2;2103042;559;2474116;591
2020;feb;24;3;F;1;7;2;NA;NA;NA;NA
2020;feb;24;3;F;1;9;2;308058;75;373176;75
2020;feb;24;3;F;2;1;2;58647314;1704;60194609;1704
2020;feb;24;3;F;2;2;2;22912056;1736;25601600;1790
2020;feb;24;3;F;2;3;2;30077003;4449;37298770;4814
2020;feb;24;3;F;2;4;2;19165528;2957;22310736;3078
2020;feb;24;3;F;2;5;2;NA;NA;NA;NA
2020;feb;24;3;F;2;7;2;40266941;12105;52904104;13603
2020;feb;24;3;F;2;8;2;23528208;4719;29513743;5155
2020;feb;24;3;F;2;9;2;50009510;21201;66345549;23926
2020;feb;25;3;F;1;1;1;2826686;193;3022766;193
2020;feb;25;3;F;1;2;1;13600613;1544;14556503;1544
2020;feb;25;3;F;1;3;1;4157055;1158;4443822;1158
2020;feb;25;3;F;1;4;1;4900912;1930;5235696;1930
2020;feb;25;3;F;1;7;1;NA;NA;NA;NA
2020;feb;25;3;F;1;9;1;2301020;1351;2472590;1351
2020;feb;25;3;F;2;1;1;2047046;386;2190021;386
2020;feb;25;3;F;2;2;1;48224681;5790;51496325;5790
2020;feb;25;3;F;2;3;1;30856593;4632;32799003;4632
2020;feb;25;3;F;2;4;1;4562663;965;4872747;965
2020;feb;25;3;F;2;5;1;3587321;1158;3832421;1158
2020;feb;25;3;F;2;7;1;NA;NA;NA;NA
2020;feb;25;3;F;2;8;1;35211250;5018;37802794;5018
2020;feb;25;3;F;2;9;1;143995947;74498;181448844;81450
2020;feb;26;1;K;1;1;3;NA;NA;NA;NA
2020;feb;26;1;K;1;2;3;NA;NA;NA;NA
2020;feb;26;1;K;1;3;3;9500639;1358;10612668;1395
2020;feb;26;1;K;1;4;3;NA;NA;NA;NA
2020;feb;26;1;K;2;1;3;3903020;387;4277074;387
2020;feb;26;1;K;2;2;3;NA;NA;NA;NA
2020;feb;26;1;K;2;3;3;6541754;1161;7934842;1248
2020;feb;26;1;K;2;4;3;450896;194;573892;194
2020;feb;27;3;C;1;1;1;5361174;193;5555074;193
2020;feb;27;3;C;1;2;1;19978375;2735;22823755;2735
2020;feb;27;3;C;1;3;1;11928160;2515;14598003;2633
2020;feb;27;3;C;1;4;1;18242883;4063;20240198;4063
2020;feb;27;3;C;1;5;1;937510;193;1043689;193
2020;feb;27;3;C;1;6;1;NA;NA;NA;NA
2020;feb;27;3;C;1;7;1;267766032;61246;323567212;63170
2020;feb;27;3;C;1;8;1;NA;NA;NA;NA
2020;feb;27;3;C;1;9;1;1576732;696;1690831;701
2020;feb;27;3;C;2;1;1;26903349;774;27578561;774
2020;feb;27;3;C;2;2;1;107405666;12732;117027624;12811
2020;feb;27;3;C;2;3;1;178865528;31830;212838710;33550
2020;feb;27;3;C;2;4;1;29988015;6089;34260152;6306
2020;feb;27;3;C;2;5;1;NA;NA;NA;NA
2020;feb;27;3;C;2;6;1;NA;NA;NA;NA
2020;feb;27;3;C;2;7;1;1088864384;250163;1298405594;259304
2020;feb;27;3;C;2;8;1;NA;NA;NA;NA
2020;feb;27;3;C;2;9;1;10730528;4740;11561930;4761
2020;feb;28;3;P;1;1;1;21526724;1299;22450257;1299
2020;feb;28;3;P;1;2;1;103875499;15665;109699191;15665
2020;feb;28;3;P;1;3;1;10061681;3072;12674673;3401
2020;feb;28;3;P;1;4;1;16445514;5311;17448639;5311
2020;feb;28;3;P;1;5;1;NA;NA;NA;NA
2020;feb;28;3;P;1;7;1;NA;NA;NA;NA
2020;feb;28;3;P;1;9;1;6978832;3027;7635965;3027
2020;feb;28;3;P;2;1;1;25239019;692;25898595;692
2020;feb;28;3;P;2;2;1;34473886;5418;36560956;5418
2020;feb;28;3;P;2;3;1;2791514;593;3007569;599
2020;feb;28;3;P;2;4;1;1091874;378;1158364;378
2020;feb;28;3;P;2;5;1;NA;NA;NA;NA
2020;feb;28;3;P;2;7;1;NA;NA;NA;NA
2020;feb;28;3;P;2;8;1;NA;NA;NA;NA
2020;feb;28;3;P;2;9;1;3144989;946;3341950;946
2020;feb;29;2;F;1;1;2;NA;NA;NA;NA
2020;feb;29;2;F;1;2;2;5335515;387;5552078;387
2020;feb;29;2;F;1;3;2;NA;NA;NA;NA
2020;feb;29;2;F;1;4;2;1266415;387;1310136;387
2020;feb;29;2;F;1;9;2;NA;NA;NA;NA
2020;feb;29;2;F;2;1;2;NA;NA;NA;NA
2020;feb;29;2;F;2;2;2;15295730;968;15966930;968
2020;feb;29;2;F;2;3;2;669377;194;698018;194
