Tamano;Seccion;Sexo;Grupo;IR_Wi;IR_Wtam;IR_Wcat;IR_Wsex;IR_Wgru;ICMO_Wi;ICMO_Wtam;ICMO_Wcat;ICMO_Wsex;ICMO_Wgru;IPC_Wi;EST_ROHO_Wtam;EST_ROHO_Wcat;EST_ROHO_Wsex;EST_ROHO_Wgru;EST_ROHO_Wi;EST_CHT_Wtam;EST_CHT_Wcat;EST_CHT_Wsex;EST_CHT_Wgru;EST_CHT_Wi;EST_NT_Wtam;EST_NT_Wcat;EST_NT_Wsex;EST_NT_Wgru;EST_NT_Wi;EST_RORE_Wtam;EST_RORE_Wcat;EST_RORE_Wsex;EST_RORE_Wgru;EST_RORE_Wi
2;N;1;3;0,044168902;0,236365168;0,637576692;0,142271655;0,292263612;0,043811998;0,236968795;0,611237474;0,142543422;0,286652724;;0,584206357;1,843105373;0,338639614;1,189817542;0,157030813;0,606534097;1,941541525;0,350373122;1,216384775;0,163208807;0,253147198;0,384650539;0,122563295;0,324851151;0,045650236;0,59205274;1,86761756;0,34267126;1,201008275;0,159058686
2;N;2;3;0,07113671;0,380680514;1,026856134;0,103164663;0,470708366;0,071258355;0,385419686;0,994151805;0,102879199;0,466228487;;0,64624278;2,038823314;0,323903153;1,316163351;0,173705794;0,667084864;2,135367113;0,336029335;1,337817405;0,179502069;0,430290984;0,653815883;0,123649538;0,552170921;0,077594717;0,654022246;2,063099025;0,327917639;1,326716483;0,175707183
2;O;1;3;0,035808872;0,19162736;0,574755554;0,115343313;0,236945676;0,035219099;0,190491827;0,585316142;0,114586213;0,230431189;;0,597310211;4,020357444;0,346235362;1,216505365;0,160553043;0,64274672;4,028174238;0,371291862;1,289008033;0,172953056;0,195882756;0,732554667;0,094838245;0,251366554;0,035323694;0,60359808;4,031027649;0,349353529;1,224428568;0,162160414
2;O;2;3;0,02672358;0,14300839;0,428930746;0,038755365;0,176828714;0,026841977;0,145181939;0,446094375;0,038753084;0,175621429;;0,549482657;3,698441196;0,27540604;1,119097896;0,147697312;0,589247795;3,692889774;0,296820623;1,181717648;0,158557335;0,135947505;0,508411158;0,039066229;0,17445464;0,024515522;0,555197758;3,707794287;0,278368418;1,12624612;0,149157364
2;Q;1;3;0,074895235;0,400793859;1,728102885;0,241243691;0,495578354;0,078632144;0,425302779;1,811766289;0,255831631;0,514473646;;1,014190387;4,483750576;0,587883096;2,065539856;0,272607683;1,01693094;4,474888896;0,587444745;2,039422545;0,273640157;0,721678038;3,200624586;0,34940635;0,926093369;0,130140777;1,019893337;4,526643515;0,59029899;2,068904092;0,274000748
2;Q;2;3;0,02640634;0,141310709;0,609289385;0,038295293;0,174729545;0,029241811;0,158162078;0,673761693;0,042217843;0,19132304;;0,892077169;3,943886246;0,447117734;1,816839294;0,239784456;0,86069446;3,78738804;0,433555913;1,72609527;0,231599372;0,216440647;0,959909019;0,062196948;0,277747469;0,039030915;0,901695545;4,002040354;0,452097579;1,829134023;0,242246169
2;R;1;3;0,006703184;0,035871375;1,10888338;0,021591506;0,044354664;0,00647808;0,035038411;1,076747866;0,021076593;0,042384719;;0,62007831;1,708885063;0,359433062;1,262875767;0,166672957;0,641690351;1,775816145;0,370681636;1,286889519;0,172668803;0,039686826;0,984636786;0,019214703;0,050928121;0,007156757;0,622856291;1,717860757;0,360499894;1,263494802;0,167334253
2;R;2;3;0,071734118;0,38387748;11,8667142;0,104031043;0,474661389;0,068949487;0,372931563;11,46037325;0,099545772;0,451122049;;0,269333286;0,742260489;0,134992457;0,548534717;0,07239501;0,281104995;0,777930957;0,141600461;0,563747096;0,075640943;0,176028784;4,36730359;0,05058409;0,225888944;0,031743411;0,271719032;0,74941117;0,136236136;0,5511955;0,072999024
2;B;1;4;0,003650763;0,019536671;0,060362508;0,011759408;0,034372657;0,003724826;0,020146707;0,061247335;0,012118813;0,034071828;;0,694407797;4,370135022;0,402518709;0,871261455;0,186652233;0,686021371;4,414233368;0,396290085;0,861103638;0,184597585;0,023349996;0,161089778;0,011305093;0,026246308;0,004210724;0,682948486;4,290170295;0,395280356;0,854053751;0,183478399
2;B;2;4;0,007993139;0,042774431;0,13216028;0,011591898;0,075256977;0,008816214;0,04768483;0,144965072;0,012728403;0,080643916;;0,584661029;3,679462775;0,293037781;0,733564083;0,157153026;0,545359934;3,509141435;0,274713077;0,684543431;0,1467478;0,042884895;0,295859498;0,012323515;0,048204297;0,007733467;0,588883043;3,699266627;0,295257751;0,736421242;0,158207127
2;C;1;4;0,093878739;0,502382056;0,738918734;0,302391114;0,883886799;0,095542362;0,516766169;0,73721752;0,310849443;0,873947695;;0,814298882;2,6003004;0,47201448;1,021686727;0,218878166;0,812904722;2,617084249;0,469586073;1,020369399;0,218739904;0,716647527;0,958484049;0,346970786;0,805539816;0,129233621;0,816387301;2,60687522;0,472512744;1,0209242;0,219327574
2;C;2;4;0,128217367;0,686141562;1,009197777;0,185944803;1,207191741;0,131184308;0,709545076;1,012235499;0,18939725;1,199972679;;0,692319657;2,210784172;0,34699733;0,868641502;0,186090955;0,700866639;2,256386257;0,353046162;0,879737627;0,188592214;0,824046252;1,102125046;0,236800078;0,926260179;0,148600919;0,694324185;2,21710518;0,34812447;0,868279508;0,186534552
2;D;1;4;0,006657519;0,035627002;0,696146199;0,021444414;0,06268185;0,007242872;0,039174993;0,736947079;0,023564865;0,066252199;;0,597179591;11,14794526;0,346159647;0,749270906;0,160517933;0,552685536;10,6640783;0,319266727;0,69373863;0,148719004;0,035568403;1,53749032;0,017220734;0,039980275;0,006414079;0,599780612;11,19425921;0,347144036;0,750049077;0,161134827
2;D;2;4;0,006172629;0,033032167;0,645443527;0,008951738;0,058116519;0,00678554;0,036701389;0,690414462;0,009796618;0,062068875;;0,515104911;9,615803094;0,25817558;0,646293225;0,138456801;0,482265284;9,305318146;0,242930535;0,605346142;0,12977002;0,028559246;1,234510401;0,008206859;0,032101708;0,005150112;0,517195632;9,6528995;0,259314682;0,646773335;0,138947854
2;E;1;4;0,002251311;0,012047653;0,468436977;0,007251659;0,02119654;0,002393125;0,012943848;0,483807987;0,00778609;0,021890455;;0,885705239;4,499177106;0,513405712;1,111279048;0,238071723;0,857847717;4,493656005;0,495548039;1,076782476;0,230833358;0,018387589;0,571335708;0,008902502;0,020668368;0,003315849;0,893560699;4,569048667;0,517179551;1,117432549;0,240060692
2;E;2;4;0,00235329;0,012593381;0,489656001;0,003412814;0,02215669;0,002565838;0,013878012;0,518724631;0,003704426;0,023470299;;0,806762227;4,098164924;0,404357057;1,012230616;0,216852363;0,762372711;3,993530139;0,384028493;0,95694091;0,205142533;0,017837758;0,554251456;0,005125904;0,020050336;0,003216697;0,795341744;4,066825164;0,398773266;0,994605911;0,213673553
2;F;1;4;0,050818887;0,271951853;0,482007786;0,163691801;0,478469821;0,051141035;0,276609833;0,473559146;0,166388626;0,46779867;;0,927436836;3,826362881;0,537595747;1,163638961;0,249288901;0,928942449;3,878675262;0,53661693;1,16602158;0,249963835;0,440900739;0,647124135;0,213465714;0,495589655;0,079507982;0,931229018;3,823004123;0,53898141;1,164538252;0,250180522
2;F;2;4;0,080610235;0,431377073;0,764573236;0,116903463;0,758961224;0,082974112;0,448787463;0,768329183;0,119793815;0,758983061;;0,779812203;3,217302086;0,390849443;0,978416886;0,209608374;0,771139606;3,219790543;0,388444624;0,96794524;0,207501567;0,575331619;0,844432643;0,165328793;0,646695215;0,10375001;0,78413724;3,219143569;0,393155484;0,980594241;0,210663393
2;G;1;4;0,177772728;0,951331787;1,204783505;0,572620529;1,673765211;0,178863986;0,967433239;1,213674825;0,581938412;1,636109523;;0,929107505;2,452706798;0,538564163;1,165735121;0,249737966;0,942921675;2,483666377;0,544692231;1,183568501;0,253725426;1,543740011;1,51997375;0,747414406;1,735224078;0,278383869;0,930556871;2,457424356;0,538592381;1,163697706;0,249999946
2;G;2;4;0,199967313;1,070103745;1,355198426;0,289998801;1,882731603;0,200679627;1,085428913;1,361704036;0,289731067;1,835662152;;0,831830665;2,195910286;0,416921602;1,043683552;0,223590593;0,849374743;2,237262699;0,427853854;1,066147081;0,228553414;1,516246434;1,492903443;0,435712525;1,704320224;0,27342593;0,834942686;2,204925414;0,418628626;1,044128435;0,224312595
2;H;1;4;0,059158598;0,316580926;1,012791636;0,190554694;0,55698984;0,063138911;0,341503524;1,007298554;0,205424013;0,577545969;;1,001681218;4,234769015;0,580632062;1,256792104;0,269245301;0,965598395;4,213885172;0,557791764;1,212032637;0,259827375;0,553520693;1,556742347;0,26799159;0,622178882;0,099816829;0,997696806;4,209581476;0,57745197;1,247658817;0,268037511
2;H;2;4;0,069322766;0,370973386;1,186801581;0,100534025;0,652687482;0,07172945;0,387967729;1,144349343;0,103559342;0,656125582;;0,890472669;3,764616925;0,446313543;1,11726066;0,239353177;0,875071985;3,818826626;0,440798275;1,098402618;0,235468139;0,568079096;1,597686947;0,163244689;0,638543096;0,102442157;0,889886425;3,754697205;0,446176651;1,112837725;0,239073575
2;I;1;4;0,024946224;0,133497058;1,168159715;0,080353833;0,23487361;0,024767545;0,133961827;1,159495797;0,080581822;0,226554362;;1,066251029;4,040054324;0,618060439;1,337806728;0,28660124;1,081227156;4,03876282;0,624586376;1,357171478;0,29094126;0,274700646;1,061732444;0,132998574;0,308774257;0,049536987;1,067420741;4,033963763;0,61780714;1,334851321;0,286769284
2;J;1;4;0,022846792;0,122262172;0,601017754;0,073591391;0,215107046;0,023082878;0,124849857;0,619872481;0,075100715;0,211144327;;0,802460417;5,41316036;0,465152224;1,006833209;0,215696064;0,798509284;5,328737605;0,461270342;1,002300044;0,214866317;0,174053424;1,397292782;0,084269395;0,195642848;0,031387193;0,807543485;5,442937619;0,467394076;1,009864664;0,216951628
2;J;2;4;0,020844015;0,111544525;0,548331822;0,030228638;0,196250506;0,021187936;0,114600566;0,568985327;0,030590068;0,193810869;;0,747842552;5,044724418;0,374825944;0,938305119;0,201015143;0,750217139;5,006466879;0,377905391;0,941683067;0,201871659;0,146773046;1,178287181;0,042177085;0,164978638;0,026467701;0,757712763;5,107072719;0,379906619;0,9475494;0,203564291
2;K;1;4;0,070734526;0,378528272;0,819599401;0,227841708;0,665979485;0,070647028;0,38211316;0,847654991;0,229851856;0,646224416;;0,69563788;7,120245305;0,403231736;0,872804819;0,186982871;0,701465507;7,138911028;0,405211612;0,880489334;0,18875336;0,45357177;1,938121868;0,219600498;0,509832388;0,08179296;0,698053387;7,127000257;0,404022846;0,87294302;0,187536425
2;K;2;4;0,048629807;0,260237224;0,563472502;0,070524454;0,457859201;0,048535914;0,262519348;0,582355855;0,070073692;0,44396904;;0,556756295;5,698714097;0,279051658;0,698552496;0,149652418;0,570629462;5,807374593;0,287442047;0,716262098;0,153547434;0,256358838;1,095426794;0,073667943;0,288157348;0,046229394;0,558325969;5,700408303;0,279936859;0,698208427;0,149997777
2;L;1;4;0,014268066;0,076354032;1,550905298;0,04595861;0,134336647;0,013962605;0,075520447;1,573849617;0,045427681;0,12771912;;0,711842143;3,919929031;0,412624659;0,893136028;0,19133847;0,742085999;4,023222415;0,428676622;0,931476745;0,199683697;0,092499823;2,523457256;0,044784549;0,103973415;0,016680567;0,711782665;3,909349789;0,411969147;0,890112019;0,191224882
2;L;2;4;0,015156354;0,081107614;1,647460192;0,021980215;0,14270006;0,01525289;0,082499297;1,719289176;0,022021349;0,139521654;;0,559659685;3,081899927;0,280506865;0,70219533;0,15043283;0,575221931;3,11856816;0,289755402;0,722026629;0,154783195;0,076816282;2,09559972;0,022074127;0,086344502;0,013852341;0,549328408;3,01709637;0,275425608;0,686956626;0,147580526
2;M;1;4;0,103988295;0,556482266;1,652860748;0,334954822;0,979070257;0,106397968;0,575481592;1,73431374;0,346168428;0,973246395;;0,805617313;3,738789596;0,466982143;1,010794113;0,216544617;0,795374441;3,670599224;0,459459454;0,998365144;0,21402278;0,800113868;3,324244508;0,387381701;0,899359244;0,144285173;0,807364486;3,738703984;0,467290473;1,009640818;0,216903538
2;M;2;4;0,075311703;0,403022542;1,197055469;0,109219367;0,709074498;0,076825509;0,415531111;1,252275182;0,110916773;0,702740386;;0,813394261;3,774881635;0,407681097;1,020551715;0,218635009;0,807536202;3,726724929;0,406778609;1,013630757;0,217295319;0,591932967;2,459312345;0,170099399;0,665355778;0,106743745;0,813089944;3,765217156;0,407671966;1,016800727;0,218441719
2;N;1;4;0,061761515;0,330510159;0,891525498;0,198938903;0,581496818;0,060968684;0,329765275;0,850596777;0,198363125;0,557694407;;1,162707685;3,668212022;0,673972266;1,458829227;0,312528152;1,178266049;3,771679896;0,680642284;1,478976056;0,317052903;0,68698236;1,043851709;0,332608152;0,77219501;0,123884078;1,162049212;3,6656591;0,672576682;1,45318792;0,312191817
2;N;2;4;0,064573865;0,345560147;0,932121672;0,093647021;0,607975641;0,064735072;0,350136782;0,903143057;0,093461213;0,592146414;;1,116271236;3,521710246;0,559485976;1,400566217;0,300046341;1,12715058;3,6080571;0,567777326;1,414815204;0,303298533;0,664296653;1,00938137;0,190894016;0,746695388;0,119793146;1,118891441;3,529518845;0,560996575;1,399217441;0,300597211
2;O;1;4;0,07512924;0,402046112;1,205872876;0,24199744;0,707356576;0,073969991;0,400086286;1,229328128;0,240663199;0,676620315;;0,760273713;5,117227236;0,440698383;0,953902281;0,204356557;0,818928371;5,132326721;0,47306572;1,027930367;0,220360773;0,526869361;1,97036542;0,255088128;0,592221743;0,095010773;0,769683792;5,140202977;0,445481452;0,962519639;0,206780383
2;O;2;4;0,046375036;0,248171056;0,744349307;0,067254515;0,436630086;0,047907352;0,259119604;0,796185794;0,069166205;0,438219439;;0,752018475;5,061663131;0,376918957;0,943544577;0,202137603;0,813867775;5,100611332;0,409968;1,021578236;0,218999046;0,322027211;1,204304764;0,092538578;0,361971165;0,058071424;0,76715151;5,123291556;0,384639075;0,959352921;0,20610007
2;P;1;4;0,145209451;0,777072887;1,65100115;0,467731547;1,367175557;0,141922325;0,767624482;1,70306586;0,461747802;1,298195756;;0,815842802;4,567986302;0,472909424;1,023623856;0,219293161;0,838634381;4,614639088;0,484449179;1,052665627;0,225663351;1,162451101;2,533051407;0,562810248;1,306640448;0,209625735;0,819225246;4,605245371;0,474155304;1,024473162;0,220090006
2;P;2;4;0,075100579;0,401892735;0,853877904;0,108913189;0,707086726;0,073629086;0,39824241;0,88354797;0,106301939;0,673501977;;0,772586777;4,325791448;0,38722799;0,96935127;0,207666227;0,793614566;4,366914693;0,399765891;0,996156125;0,213549226;0,551298571;1,201313002;0,158422593;0,61968113;0,099416112;0,773075613;4,345816865;0,387609338;0,966761244;0,207691617
2;Q;1;4;0,054922459;0,293911683;1,267259005;0,176909744;0,517105763;0,057343441;0,310157187;1,321252441;0,186568306;0,524533484;;1,049174126;4,6384142;0,608161684;1,316380634;0,282011081;1,030043409;4,532588823;0,59501935;1,292924922;0,277168517;0,552784936;2,451587778;0,267635367;0,621351862;0,099684149;1,049386777;4,657545724;0,607369351;1,312299144;0,281924346
2;Q;2;4;0,014082615;0,075361613;0,324936668;0,020423045;0,132590593;0,015088461;0,08160994;0,347653826;0,021783955;0,138017586;;0,989044912;4,37258206;0,495718908;1,240937549;0,265848745;0,957613547;4,213869456;0,482376772;1,202009944;0,257678778;0,127299978;0,564572316;0,036581253;0,143090149;0,022956107;0,988321765;4,386517835;0,495530759;1,235934963;0,265518848
2;R;1;4;0,012594225;0,067396649;2,083416751;0,04056703;0,118577102;0,012648277;0,068411555;2,102321272;0,041151482;0,115696663;;0,881138501;2,42834558;0,510758568;1,105549241;0,236844214;0,885860061;2,451532264;0,511729771;1,111943962;0,238371041;0,10912308;2,707361867;0,052832835;0,122658605;0,019678252;0,883031748;2,435434318;0,511085552;1,104265685;0,237232023
2;R;2;4;0,011927245;0,06382738;1,973080762;0,017297261;0,112297359;0,012114109;0,065522365;2,013535005;0,017489736;0,110810504;;0,752169549;2,072917707;0,376994677;0,943734127;0,202178211;0,753146681;2,084260786;0,379381083;0,945360268;0,202659953;0,085951868;2,132480231;0,024699353;0,096613258;0,015499769;0,752024552;2,074111611;0,377054629;0,940436069;0,202036118
2;N;2;5;0,25554929;1,367544763;3,688845836;0,370605507;10,09191067;0,289395475;1,565272074;4,037463869;0,417814508;10,5279659;0,25327;1,65473107;5,220490484;0,82936727;4,708794209;0,444780791;1,596315426;5,109873791;0,804108803;4,586763433;0,429543431;3,912192045;5,944473379;1,124217696;11,76634745;0,705488716;1,637716879;5,166142462;0,821128418;4,686702333;0,439982922
2;Q;1;5;0,012817296;0,068590391;0,295741189;0,04128556;0,506168513;0,013049213;0,070580122;0,300667411;0,042455936;0,474719462;0,11052;1,393070977;6,158787218;0,807504083;3,964199783;0,374448285;1,387659546;6,106237946;0,801601442;3,987223301;0,373397408;0,166079293;0,736557637;0,080408654;0,499501724;0,029949212;1,395162053;6,192217397;0,807498903;3,99257609;0,374819045
2;R;1;5;0,003652195;0,019544331;0,604169317;0,011764019;0,144229024;0,00364986;0,019741233;0,606657966;0,011874909;0,132778854;0,0858;1,456870645;4,015016241;0,844486041;4,145751646;0,391597215;1,484879849;4,109261744;0,857762144;4,26657068;0,399557865;0,053802039;1,334837584;0,026048699;0,161815544;0,009702165;1,44810215;3,993919449;0,838139838;4,144076314;0,389041735
2;R;2;5;0,009085738;0,048621357;1,503020559;0,013176419;0,358805359;0,009669927;0,052302362;1,607277719;0,01396095;0,351783881;0,21346;1,170132946;3,224790615;0,586481988;3,329794999;0,314524014;1,138635384;3,151063586;0,573562543;3,271691205;0,306388913;0,102690481;2,54776802;0,029509404;0,308852906;0,018518257;1,152747298;3,179319809;0,577971429;3,298850687;0,309692799
2;G;1;6;0,158392474;0,847620426;1,073441591;0,510195143;5,079268729;0,156083846;0,844220822;1,05910105;0,507822664;4,863721848;;1,081104716;2,853957019;0,626670491;5,556306179;0,290593813;1,119979381;2,950038381;0,646972155;5,778302781;0,301368876;1,621635397;1,596669918;0,785128097;4,631066514;0,292430806;1,087858862;2,872829107;0,629636418;5,579595452;0,292260114
2;G;2;6;0,194054297;1,03846087;1,315125326;0,281423561;6,222858326;0,186756731;1,010123244;1,267230753;0,269629896;5,819518261;;0,823204265;2,173137861;0,412597966;4,230834328;0,221271874;0,86663882;2,282736473;0,436550254;4,471244373;0,233198907;1,470652688;1,448011624;0,422610587;4,199890078;0,265203974;0,830613685;2,193493341;0,416458125;4,26019266;0,223149582
2;B;2;7;0,030543361;0,163449538;0,505010498;0,04429493;0,364596137;0,030225708;0,163483745;0,497001513;0,043638343;0,341729603;;0,777187679;4,891095852;0,389534007;1,950099397;0,208902919;0,790523694;5,086657966;0,398208932;2,00658022;0,212717521;0,214470567;1,479615469;0,061630821;0,300440757;0,038675649;0,774108424;4,86282207;0,388127175;1,949716159;0,207969089
2;C;1;7;0,102665488;0,549403407;0,808079161;0,330693954;1,225518055;0,10421696;0,563685032;0,80415187;0,339072464;1,178269208;;1,328879821;4,243511571;0,770295196;3,334391175;0,357194126;1,344715117;4,329206928;0,776793976;3,413280051;0,361841736;1,278536928;1,709986019;0,619014155;1,79103645;0,230559585;1,324693608;4,229991008;0,766712822;3,336453204;0,355887255
2;C;2;7;0,604791366;3,236476472;4,760307558;0,877087198;7,219395253;0,643557331;3,480850276;4,965773618;0,929135433;7,276011369;;0,994817138;3,176749296;0,498612003;2,496169656;0,267400281;0,981270895;3,159126198;0,494293641;2,490752374;0,264044599;5,628995346;7,528529786;1,617562765;7,885369304;1,015081227;0,99308426;3,1711012;0,497918607;2,501241903;0,266798322
2;E;2;7;0,006611916;0,035382963;1,37576079;0,009588806;0,078926449;0,007122239;0,038522515;1,439873195;0,010282727;0,080523502;;0,927109112;4,709499175;0,464676084;2,326278415;0,249200811;0,907140275;4,75186477;0,456951971;2,302587189;0,244097212;0,05928485;1,84208772;0,017036249;0,083049089;0,010690884;0,924786766;4,728717078;0,463675196;2,329223716;0,248449771
