ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;2;967;3;C;2;3;1;172633943;17964;190150625;18403;139713253;17464;159746973;18066
2023;2;967;3;C;2;4;1;65814718;8185;72651732;8335;62691331;8243;70843473;8463
2023;2;967;3;C;2;5;1;;;;;;;;
2023;2;967;3;C;2;6;1;;;;;;;;
2023;2;967;3;C;2;7;1;186567203;37862;205422977;38221;191694178;36978;212297307;37577
2023;2;967;3;C;2;8;1;;;;;;;;
2023;2;967;3;C;2;9;1;190380448;43198;221411058;44455;185444734;42927;221621689;44243
2023;2;971;3;C;1;1;1;;;;;;;;
2023;2;971;3;C;1;2;1;10756975;903;12060114;903;10762868;968;12531537;971
2023;2;971;3;C;1;3;1;16898719;2477;19687663;2512;15884670;2464;18878749;2508
2023;2;971;3;C;1;4;1;32052853;3096;35405630;3156;32477818;3141;36078959;3200
2023;2;971;3;C;1;5;1;842854;194;984839;194;859780;194;1017999;194
2023;2;971;3;C;1;6;1;3263126;748;4546051;832;3348080;774;4297943;808
2023;2;971;3;C;1;7;1;94007908;25761;124245089;26877;88936697;25007;115718863;25834
2023;2;971;3;C;1;8;1;2292019;316;3590129;396;2396824;387;3397899;441
2023;2;971;3;C;1;9;1;1138406;194;1377468;194;1340474;194;1601871;196
2023;2;971;3;C;2;1;1;77144652;1935;79270719;1935;77144652;1935;79182020;1935
2023;2;971;3;C;2;2;1;57754351;3870;64923322;3933;56043570;3870;62860845;3919
2023;2;971;3;C;2;3;1;65555340;8127;78759625;8228;61020585;8088;69658692;8167
2023;2;971;3;C;2;4;1;14888775;2303;18283222;2385;14140134;2322;17067534;2368
2023;2;971;3;C;2;5;1;1667384;387;2363476;439;1676032;387;2358762;434
2023;2;971;3;C;2;6;1;6731932;1542;9984287;1830;7623863;1806;10163835;1963
2023;2;971;3;C;2;7;1;192030139;48194;250311342;50434;186861878;47627;244959887;49998
2023;2;971;3;C;2;8;1;63556832;12474;80416351;12995;62582833;12932;79251512;13358
2023;2;971;3;C;2;9;1;10755830;2129;13992469;2318;10936640;2129;13981392;2286
2023;2;976;3;C;1;1;1;;;;;;;;
2023;2;976;3;C;1;2;1;24036983;1935;25349005;1946;29064671;2225;30554342;2237
2023;2;976;3;C;1;3;1;11265218;1490;12665429;1576;10679601;1303;11657903;1366
2023;2;976;3;C;1;4;1;4602938;580;4820566;580;4602938;580;4820566;580
2023;2;976;3;C;1;5;1;;;;;;;;
2023;2;976;3;C;1;6;1;;;;;;;;
2023;2;976;3;C;1;7;1;4612592;968;5253743;1030;5560262;1161;6249320;1219
2023;2;976;3;C;1;8;1;;;;;;;;
2023;2;976;3;C;1;9;1;;;;;;;;
2023;2;976;3;C;2;1;1;70651704;1354;71705731;1354;70023188;1354;71083635;1354
2023;2;976;3;C;2;2;1;149123050;9540;161339201;9936;146976594;9552;159356665;9960
