anio,mes,id,tamano,categoria,sexo,grupo,div,ro,ho,c,ht
2018,10,33,3,Q,2,2,1,13242547,2134,14690131,2148
2018,10,33,3,Q,2,3,1,6421549,2315,8077598,2369
2018,10,33,3,Q,2,4,1,3543480,1552,4681688,1633
2018,10,33,3,Q,2,5,1,NA,NA,NA,NA
2018,10,33,3,Q,2,7,1,NA,NA,NA,NA
2018,10,33,3,Q,2,8,1,NA,NA,NA,NA
2018,10,33,3,Q,2,9,1,1011683,356,1271266,362
2018,10,34,2,P,1,1,1,2349896,194,2545184,194
2018,10,34,2,P,1,2,1,5417340,1527,6349908,1539
2018,10,34,2,P,1,4,1,1845612,581,2158033,581
2018,10,34,2,P,1,9,1,NA,NA,NA,NA
2018,10,34,2,P,2,1,1,9701364,387,10115107,387
2018,10,34,2,P,2,2,1,14923482,3870,17393819,3870
2018,10,34,2,P,2,4,1,3432363,968,4019228,968
2018,10,34,2,P,2,9,1,NA,NA,NA,NA
2018,10,36,3,P,1,1,1,29491123,2445,30664720,2445
2018,10,36,3,P,1,2,1,175868799,30412,185825868,30412
2018,10,36,3,P,1,3,1,18641958,7701,20253689,7701
2018,10,36,3,P,1,4,1,22007228,6960,23486205,6960
2018,10,36,3,P,1,5,1,NA,NA,NA,NA
