anio,mes,id,tamano,categoria,sexo,grupo,div,ro,ho,c,ht
2018,12,28,3,P,2,1,1,21594194,692,22306140,692
2018,12,28,3,P,2,2,1,29673138,4705,32521221,4705
2018,12,28,3,P,2,3,1,2522237,549,2705119,549
2018,12,28,3,P,2,4,1,1068088,387,1631265,441
2018,12,28,3,P,2,5,1,NA,NA,NA,NA
2018,12,28,3,P,2,7,1,NA,NA,NA,NA
2018,12,28,3,P,2,8,1,NA,NA,NA,NA
2018,12,28,3,P,2,9,1,5571643,1935,6597991,2121
2018,12,29,2,F,1,1,2,NA,NA,NA,NA
2018,12,29,2,F,1,2,2,1344754,239,1536683,239
2018,12,29,2,F,1,3,2,379577,172,393664,172
2018,12,29,2,F,1,4,2,1840466,528,2223114,533
2018,12,29,2,F,1,9,2,357462,170,371895,172
2018,12,29,2,F,2,1,2,9028707,581,10343985,581
2018,12,29,2,F,2,2,2,4406669,633,4775680,638
2018,12,29,2,F,2,3,2,3998242,911,4342950,955
2018,12,29,2,F,2,4,2,10117,6,10867,6
2018,12,29,2,F,2,7,2,1737412,519,1924761,519
2018,12,29,2,F,2,8,2,NA,NA,NA,NA
2018,12,29,2,F,2,9,2,2531344,1138,3068587,1211
2018,12,30,3,Q,1,1,1,NA,NA,NA,NA
2018,12,30,3,Q,1,2,1,99199933,16758,110834673,16824
2018,12,30,3,Q,1,3,1,14751622,5322,17760036,5463
2018,12,30,3,Q,1,4,1,31704726,15208,39329788,15444
2018,12,30,3,Q,1,5,1,NA,NA,NA,NA
2018,12,30,3,Q,1,9,1,NA,NA,NA,NA
2018,12,30,3,Q,2,1,1,NA,NA,NA,NA
2018,12,30,3,Q,2,2,1,95884784,10838,102958775,10882
2018,12,30,3,Q,2,3,1,8463630,2522,10172125,2587
2018,12,30,3,Q,2,4,1,6423396,2910,7581227,2915
2018,12,30,3,Q,2,5,1,NA,NA,NA,NA
2018,12,30,3,Q,2,7,1,NA,NA,NA,NA
2018,12,30,3,Q,2,8,1,NA,NA,NA,NA
2018,12,30,3,Q,2,9,1,NA,NA,NA,NA
2018,12,31,3,P,1,1,1,7550308,1324,7868912,1324
2018,12,31,3,P,1,2,1,187081924,34589,197585438,34601
2018,12,31,3,P,1,3,1,56274988,21848,62507520,21936
2018,12,31,3,P,1,4,1,4628584,1333,5045155,1345
2018,12,31,3,P,1,5,1,NA,NA,NA,NA
2018,12,31,3,P,1,7,1,NA,NA,NA,NA
2018,12,31,3,P,1,9,1,10400337,5018,11821205,5033
2018,12,31,3,P,2,1,1,16486249,1892,17077880,1892
2018,12,31,3,P,2,2,1,74042230,11703,78338648,11703
2018,12,31,3,P,2,3,1,15170442,4440,16597705,4449
2018,12,31,3,P,2,4,1,3516149,740,3856478,754
2018,12,31,3,P,2,5,1,NA,NA,NA,NA
2018,12,31,3,P,2,7,1,NA,NA,NA,NA
2018,12,31,3,P,2,8,1,NA,NA,NA,NA
2018,12,31,3,P,2,9,1,16937096,7174,20371609,7551
2018,12,32,1,H,1,2,1,2172086,388,2335749,388
2018,12,32,1,H,1,4,1,360000,194,377496,194
2018,12,32,1,H,2,1,1,NA,NA,NA,NA
2018,12,32,1,H,2,2,1,NA,NA,NA,NA
2018,12,32,1,H,2,3,1,920001,194,1064713,194
2018,12,32,1,H,2,4,1,1227289,388,1396435,388
2018,12,32,1,H,2,7,1,NA,NA,NA,NA
2018,12,32,1,H,2,8,1,1449000,388,1658620,388
2018,12,33,3,Q,1,1,1,5972981,388,6401634,388
2018,12,33,3,Q,1,2,1,50697391,7637,56797656,7677
2018,12,33,3,Q,1,3,1,25873662,10379,33255766,10565
2018,12,33,3,Q,1,4,1,20369344,7676,25761780,7800
2018,12,33,3,Q,1,5,1,NA,NA,NA,NA
2018,12,33,3,Q,1,9,1,1057620,543,1397315,547
2018,12,33,3,Q,2,1,1,10705696,388,11102966,388
2018,12,33,3,Q,2,2,1,12010714,1927,13316441,1938
2018,12,33,3,Q,2,3,1,5707094,1940,7298653,2021
2018,12,33,3,Q,2,4,1,5916966,2134,7482911,2232
2018,12,33,3,Q,2,5,1,NA,NA,NA,NA
2018,12,33,3,Q,2,7,1,NA,NA,NA,NA
2018,12,33,3,Q,2,8,1,NA,NA,NA,NA
2018,12,33,3,Q,2,9,1,635616,194,815207,206
2018,12,34,2,P,1,1,1,2349896,194,2540554,194
2018,12,34,2,P,1,2,1,7409424,1645,8523907,1645
2018,12,34,2,P,1,4,1,1509306,445,1759830,445
2018,12,34,2,P,1,9,1,0,0,0,0
2018,12,34,2,P,2,1,1,9917364,387,10324784,387
2018,12,34,2,P,2,2,1,14806710,3870,17264546,3870
2018,12,34,2,P,2,4,1,3119863,968,3679679,968
2018,12,34,2,P,2,9,1,0,0,0,0
2018,12,36,3,P,1,1,1,30204320,2516,31385211,2516
2018,12,36,3,P,1,2,1,178601229,30586,188308805,30586
2018,12,36,3,P,1,3,1,19033829,7888,20613797,7888
2018,12,36,3,P,1,4,1,22006666,6708,23561439,6708
2018,12,36,3,P,1,5,1,NA,NA,NA,NA
