ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1; ro ;ho;c;ht
2023;1;957;2;C;2;8;6;77705637;20343;91076586;21314;81038160;21221;93365655;21876
2023;1;957;2;C;2;9;6;;;;;;;;
2023;1;961;3;C;1;1;1;14993938;315;15400105;315;16561018;328;16948280;328
2023;1;961;3;C;1;2;1;;;;;;;;
2023;1;961;3;C;1;3;1;;;;;;;;
2023;1;961;3;C;1;4;1;;;;;;;;
2023;1;961;3;C;1;5;1;60638814;3591;63061863;3609;62862529;3653;64962996;3653
2023;1;961;3;C;1;6;1;;;;;;;;
2023;1;961;3;C;1;7;1;22791100;2663;25540310;2697;23774596;2703;25751527;2703
2023;1;961;3;C;1;8;1;12011502;1267;12906732;1282;13041080;1329;13761043;1329
2023;1;961;3;C;1;9;1;5771641;804;7101524;879;6824692;976;8223222;1049
2023;1;961;3;C;2;1;1;78540537;1204;80137785;1204;80788768;1217;81873061;1217
2023;1;961;3;C;2;2;1;1459021;200;1599038;200;1492460;201;1644434;201
2023;1;961;3;C;2;3;1;;;;;;;;
2023;1;961;3;C;2;4;1;;;;;;;;
2023;1;961;3;C;2;5;1;96770908;5492;99194848;5492;100546831;5516;105760210;5640
2023;1;961;3;C;2;6;1;;;;;;;;
2023;1;961;3;C;2;7;1;169474568;17175;217853949;19068;178771361;17516;222012086;19102
2023;1;961;3;C;2;8;1;122580618;8895;134808300;9139;127759522;9080;137171689;9266
2023;1;961;3;C;2;9;1;218867445;36721;274987553;39557;243286068;41236;300094447;43716
2023;1;967;3;C;1;1;1;28202591;1548;29715890;1548;30600806;1548;31867172;1548
2023;1;967;3;C;1;2;1;;;;;;;;
2023;1;967;3;C;1;3;1;25933463;3180;29580971;3229;30138145;3180;33197702;3229
2023;1;967;3;C;1;4;1;50186710;10164;62719300;10551;55409674;10552;66222667;10949
2023;1;967;3;C;1;5;1;;;;;;;;
2023;1;967;3;C;1;6;1;;;;;;;;
2023;1;967;3;C;1;7;1;34518488;7611;40097652;7651;38959920;8340;43009662;8381
2023;1;967;3;C;1;8;1;;;;;;;;
2023;1;967;3;C;1;9;1;24576157;6205;29877227;6341;27870344;6140;32624631;6280
2023;1;967;3;C;2;1;1;139495010;6192;146125745;6192;160500333;6192;167366990;6192
2023;1;967;3;C;2;2;1;;;;;;;;
2023;1;967;3;C;2;3;1;151567412;17375;172436899;17837;172633943;17964;190150625;18403
2023;1;967;3;C;2;4;1;65882984;8443;74162622;8596;65814718;8185;72651732;8335
