ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;3;967;3;C;2;9;1;185444734;42927;221621689;44243;186334836;42850;222058734;44016
2023;3;971;3;C;1;1;1;;;;;;;;
2023;3;971;3;C;1;2;1;10762868;968;12531537;971;10992067;968;12674466;969
2023;3;971;3;C;1;3;1;15884670;2464;18878749;2508;19299540;2754;23267439;2811
2023;3;971;3;C;1;4;1;32477818;3141;36078959;3200;32515764;3251;36647363;3321
2023;3;971;3;C;1;5;1;859780;194;1017999;194;852854;194;1047579;194
2023;3;971;3;C;1;6;1;3348080;774;4297943;808;3466938;774;4658078;822
2023;3;971;3;C;1;7;1;88936697;25007;115718863;25834;96853983;25923;134549052;27313
2023;3;971;3;C;1;8;1;2396824;387;3397899;441;2346984;374;2989400;395
2023;3;971;3;C;1;9;1;1340474;194;1601871;196;1317805;194;1620146;197
2023;3;971;3;C;2;1;1;77144652;1935;79182020;1935;76314092;1935;78649766;1935
2023;3;971;3;C;2;2;1;56043570;3870;62860845;3919;55398655;3838;63250195;3920
2023;3;971;3;C;2;3;1;61020585;8088;69658692;8167;63700249;8495;74770445;8657
2023;3;971;3;C;2;4;1;14140134;2322;17067534;2368;13930916;2309;17502122;2394
2023;3;971;3;C;2;5;1;1676032;387;2358762;434;1677384;387;2508730;445
2023;3;971;3;C;2;6;1;7623863;1806;10163835;1963;8092924;1832;11724631;2074
2023;3;971;3;C;2;7;1;186861878;47627;244959887;49998;200815039;50175;275589387;53233
2023;3;971;3;C;2;8;1;62582833;12932;79251512;13358;62328529;12578;81777517;13029
2023;3;971;3;C;2;9;1;10936640;2129;13981392;2286;11142426;2129;14724821;2307
2023;3;976;3;C;1;1;1;;;;;;;;
2023;3;976;3;C;1;2;1;29064671;2225;30554342;2237;30589633;2341;32489748;2375
2023;3;976;3;C;1;3;1;10679601;1303;11657903;1366;10328031;1342;11431299;1400
2023;3;976;3;C;1;4;1;4602938;580;4820566;580;4602938;580;4820566;580
2023;3;976;3;C;1;5;1;;;;;;;;
2023;3;976;3;C;1;6;1;;;;;;;;
2023;3;976;3;C;1;7;1;5560262;1161;6249320;1219;5428262;1161;6312937;1249
2023;3;976;3;C;1;8;1;;;;;;;;
2023;3;976;3;C;1;9;1;;;;;;;;
2023;3;976;3;C;2;1;1;70023188;1354;71083635;1354;70760906;1354;71823249;1354
2023;3;976;3;C;2;2;1;146976594;9552;159356665;9960;151979634;9552;165429803;10027
2023;3;976;3;C;2;3;1;82232408;11094;93909259;11816;82194066;11158;93313829;11836
2023;3;976;3;C;2;4;1;8161398;774;8593856;795;8170398;774;8847266;809
