ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;12;910;3;C;2;2;11;39917677;3412;46685599;3525;38866976;3425;45054033;3531
2023;12;910;3;C;2;3;11;78001503;8224;84961787;8277;73049902;8411;80309306;8473
2023;12;910;3;C;2;4;11;28199137;4734;35940459;4962;28658276;4838;36987676;5140
2023;12;910;3;C;2;5;11;2492241;761;3230348;771;2840704;858;3623165;878
2023;12;910;3;C;2;6;11;;;;;;;;
2023;12;910;3;C;2;7;11;61645795;15790;81437805;16183;60207779;15312;80851419;15747
2023;12;910;3;C;2;8;11;23686617;5940;32316874;6257;22800318;5506;30960990;5793
2023;12;910;3;C;2;9;11;6942591;1690;9386078;1812;7118855;1729;9569626;1859
2023;12;956;3;C;1;1;6;8108837;161;8589341;161;8109626;156;8569761;156
2023;12;956;3;C;1;2;6;7867363;448;9210723;450;7692144;437;9110501;439
2023;12;956;3;C;1;3;6;10350674;1537;11113780;1548;10042585;1494;10766022;1501
2023;12;956;3;C;1;4;6;;;;;;;;
2023;12;956;3;C;1;5;6;;;;;;;;
2023;12;956;3;C;1;6;6;3533583;80;4098816;82;4084325;84;4713388;86
2023;12;956;3;C;1;7;6;;;;;;;;
2023;12;956;3;C;1;8;6;8582103;2754;9831592;2800;8625377;2911;10284879;2937
2023;12;956;3;C;1;9;6;2114147;768;2582606;786;2173134;773;2674320;797
2023;12;956;3;C;2;1;6;7422229;176;8007990;176;7461064;176;8043872;176
2023;12;956;3;C;2;2;6;31889636;2470;37577959;2475;30858862;2423;36865423;2428
2023;12;956;3;C;2;3;6;23583745;2662;25805967;2741;22590388;2623;25080369;2668
2023;12;956;3;C;2;4;6;;;;;;;;
2023;12;956;3;C;2;5;6;2390446;885;3568237;979;2486994;881;3718962;985
2023;12;956;3;C;2;6;6;3609428;111;3945846;111;4016525;111;4367491;111
2023;12;956;3;C;2;7;6;;;;;;;;
2023;12;956;3;C;2;8;6;128967840;28081;141122378;28594;123190871;27071;139022414;27431
2023;12;956;3;C;2;9;6;1583330;489;1910342;501;1634999;501;1977993;513
2023;12;957;2;C;1;1;6;;;;;;;;
2023;12;957;2;C;1;2;6;8741795;999;9488241;999;9583658;1135;10331508;1135
2023;12;957;2;C;1;3;6;;;;;;;;
2023;12;957;2;C;1;4;6;1425864;422;1735297;438;1425864;422;1735509;438
2023;12;957;2;C;1;5;6;;;;;;;;
2023;12;957;2;C;1;6;6;;;;;;;;
2023;12;957;2;C;1;7;6;;;;;;;;
2023;12;957;2;C;1;8;6;3453197;1006;4188596;1065;3306552;970;4048810;1023
2023;12;957;2;C;1;9;6;;;;;;;;
2023;12;957;2;C;2;1;6;14230800;774;15211953;774;14230800;774;15213536;774
2023;12;957;2;C;2;2;6;23935326;2109;26054041;2109;24857916;2253;27022849;2253
2023;12;957;2;C;2;3;6;15440964;3069;21218335;3643;15749371;3108;21542872;3683
2023;12;957;2;C;2;4;6;977318;236;1369535;310;933201;215;1309533;283
2023;12;957;2;C;2;5;6;;;;;;;;
2023;12;957;2;C;2;6;6;;;;;;;;
2023;12;957;2;C;2;7;6;;;;;;;;
2023;12;957;2;C;2;8;6;45706528;11843;55746021;13073;43610175;11370;52451465;12309
2023;12;957;2;C;2;9;6;;;;;;;;
2023;12;961;3;C;1;1;1;17300345;370;17676579;370;17300345;370;17677793;370
2023;12;961;3;C;1;2;1;;;;;;;;
2023;12;961;3;C;1;3;1;5914166;370;6279428;370;5914166;370;6290051;370
2023;12;961;3;C;1;4;1;642914;185;757528;185;766179;185;895392;185
2023;12;961;3;C;1;5;1;74971451;4068;78681641;4068;73993328;3883;77744935;3883
2023;12;961;3;C;1;6;1;;;;;;;;
2023;12;961;3;C;1;7;1;24605322;2404;26648482;2404;21528881;2404;24202216;2436
2023;12;961;3;C;1;8;1;12695916;1109;13572841;1109;15798817;1109;16746001;1109
2023;12;961;3;C;1;9;1;8565206;1849;10805352;1916;8942044;1849;10681037;1866
2023;12;961;3;C;2;1;1;74011605;1303;75083288;1303;73759966;1303;74916457;1303
2023;12;961;3;C;2;2;1;1478010;185;1624283;186;1498059;185;1651873;185
2023;12;961;3;C;2;3;1;2070317;185;2242237;186;2066699;185;3065908;222
2023;12;961;3;C;2;4;1;12203725;3328;14485471;3347;12809575;3143;15209552;3169
2023;12;961;3;C;2;5;1;101704699;6472;109448678;6571;105334858;6102;112105021;6160
2023;12;961;3;C;2;6;1;;;;;;;;
2023;12;961;3;C;2;7;1;179128943;16271;219674887;17552;182086823;16271;215132134;17159
2023;12;961;3;C;2;8;1;145775984;9430;156095126;9537;144987313;9245;154291805;9287
2023;12;961;3;C;2;9;1;207531406;33467;249624239;34705;237306423;33467;276491520;34146
2023;12;967;3;C;1;1;1;29756158;1742;31350255;1742;30234992;1742;31878639;1742
2023;12;967;3;C;1;2;1;;;;;;;;
2023;12;967;3;C;1;3;1;31162231;3374;35196700;3474;32767293;3535;37615754;3675
2023;12;967;3;C;1;4;1;68641370;11960;81688744;12291;73646211;11992;88896740;12356
2023;12;967;3;C;1;5;1;;;;;;;;
2023;12;967;3;C;1;6;1;;;;;;;;
2023;12;967;3;C;1;7;1;42807060;8585;48434418;8632;45144998;8346;52198614;8447
2023;12;967;3;C;1;8;1;;;;;;;;
2023;12;967;3;C;1;9;1;30307549;7327;36656285;7522;31803932;7392;39182777;7614
2023;12;967;3;C;2;1;1;148959508;6386;155831291;6386;164291115;6579;171556860;6579
2023;12;967;3;C;2;2;1;;;;;;;;
2023;12;967;3;C;2;3;1;158572842;17304;178259097;17805;189870394;17754;213552638;18347
2023;12;967;3;C;2;4;1;67091823;8637;75159243;8794;69279142;8508;79020837;8733
2023;12;967;3;C;2;5;1;;;;;;;;
2023;12;967;3;C;2;6;1;;;;;;;;
2023;12;967;3;C;2;7;1;203310985;39371;228898943;39750;225047963;39919;257475730;40525
2023;12;967;3;C;2;8;1;459410;123;586552;123;71469;19;89667;19
2023;12;967;3;C;2;9;1;223214399;47698;263908241;48948;227371371;47446;274801919;48971
2023;12;971;3;C;1;1;1;;;;;;;;
2023;12;971;3;C;1;2;1;17468183;1741;21144056;1784;16861479;1651;21487400;1745
2023;12;971;3;C;1;3;1;27613962;4818;37514475;5307;28451825;5314;40148795;5737
2023;12;971;3;C;1;4;1;33918701;3334;39384886;3477;35329562;3637;42737829;3804
2023;12;971;3;C;1;5;1;1884416;387;2360766;396;2475779;580;3398625;586
2023;12;971;3;C;1;6;1;4087143;967;5485739;1039;4055003;967;5828123;1014
2023;12;971;3;C;1;7;1;86950138;23600;124169165;25254;85373597;23161;129320356;24327
2023;12;971;3;C;1;8;1;1862076;290;3004717;355;2669062;387;4537352;481
2023;12;971;3;C;1;9;1;647730;148;841901;149;699240;158;906044;158
2023;12;971;3;C;2;1;1;78135160;1935;80359584;1935;78135160;1935;80239127;1935
2023;12;971;3;C;2;2;1;63758383;4805;71814291;4957;62391544;4818;73387005;4910
2023;12;971;3;C;2;3;1;68483864;9088;85319040;9488;63754030;8952;84152467;9436
2023;12;971;3;C;2;4;1;14942798;2322;19924836;2480;15403840;2289;20664460;2394
2023;12;971;3;C;2;5;1;906656;193;1448597;222;900870;193;1569151;229
2023;12;971;3;C;2;6;1;7908489;1722;10667351;1859;7873523;1741;11025368;1814
2023;12;971;3;C;2;7;1;190296810;47433;273393178;51426;193199566;48013;300056450;52030
2023;12;971;3;C;2;8;1;58277096;11551;80803943;12512;57954583;11510;81482841;11976
2023;12;971;3;C;2;9;1;12229237;2322;16787300;2588;11866730;2102;16920081;2286
2023;12;976;3;C;1;1;1;;;;;;;;
2023;12;976;3;C;1;2;1;31595046;2322;33605469;2361;30669844;2283;32270705;2295
2023;12;976;3;C;1;3;1;8533972;1038;9746205;1110;10823488;1354;11947688;1414
2023;12;976;3;C;1;4;1;4880288;580;5103762;580;4880288;580;5120184;580
2023;12;976;3;C;1;5;1;;;;;;;;
2023;12;976;3;C;1;6;1;;;;;;;;
2023;12;976;3;C;1;7;1;5177789;968;5914501;1023;4965928;968;5550266;1001
